F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-MappedHost[],F3-byte[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-StringReader,F2-String,F2-Hashtable<String Integer>,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-setAccessible,F1-get,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F1-length,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-accessed,F9-options,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-uniqueId,F9-serviceqname,F9-membershipService,F9-message,F9-jarEntry,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
17894,org/apache/catalina/manager,org/apache/catalina/manager/StatusTransformer.java,3036,true,304,20,341,1,12,144,65,18,0.42857142857142855,741,116,0.15654520917678813,0.07368421052631578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,9,STYLE,0.004081632653061225,DB_DUPLICATE_SWITCH_CLAUSES,20,3,2,0.02273987798114254,0.004991680532445923,0.0011092623405435386,-1.0,0.3333333333333333,0.006944444444444445,0.30357142857142855,0.37793092574151926,-0.3333333333333333,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.9024390243902439,-1.0,21,13225,3036,17894,2,0.0,0,7,-5,9,0.03214285714285714,66,28,0,94,0,38,0,0.11059581279464772,0,2655,0,731,253,0,3639,1924,0.17282241465637163,1216,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5884,17995,472,5140,open
17894,org/apache/catalina/manager,org/apache/catalina/manager/StatusTransformer.java,3036,true,304,20,341,1,12,144,65,18,0.44832826747720367,741,116,0.15654520917678813,0.08223684210526316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,9,STYLE,0.004081632653061225,DB_DUPLICATE_SWITCH_CLAUSES,20,3,2,0.02273987798114254,0.004991680532445923,0.0011092623405435386,-1.0,0.3333333333333333,0.006944444444444445,0.30357142857142855,0.37793092574151926,-0.3333333333333333,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.9024390243902439,-1.0,21,13225,3036,17894,2,0.0,0,7,-5,9,0.03214285714285714,66,28,0,94,0,38,0,0.11059581279464772,0,2655,0,731,253,0,3639,1924,0.17282241465637163,1216,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5884,17995,472,5140,open
17894,org/apache/catalina/manager,org/apache/catalina/manager/StatusTransformer.java,3036,true,96,20,341,1,0,144,17,18,0.30192502532928067,741,116,0.15654520917678813,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,9,BAD_PRACTICE,0.03877551020408163,DE_MIGHT_IGNORE,19,3,1,0.02273987798114254,0.004991680532445923,5.546311702717693E-4,-1.0,0.47368421052631576,0.008042176749173444,0.3244274809160305,0.6250450530305444,-0.05263157894736842,0.011564625850340135,0.04829931972789116,0.6250450530305444,-0.9024390243902439,-1.0,21,13225,3036,17894,2,0.0,0,7,-5,9,0.03214285714285714,66,28,0,94,0,38,0,0.11059581279464772,0,2655,0,731,253,0,3639,1924,0.17282241465637163,1216,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5884,17995,472,5140,open
17894,org/apache/catalina/manager,org/apache/catalina/manager/StatusTransformer.java,3036,true,62,20,341,1,0,144,14,18,0.7446808510638298,741,116,0.15654520917678813,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,9,STYLE,0.010884353741496598,UCF_USELESS_CONTROL_FLOW,20,3,1,0.02273987798114254,0.004991680532445923,5.546311702717693E-4,-1.0,0.125,0.00341796875,0.30357142857142855,0.37793092574151926,-0.75,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.9024390243902439,-1.0,21,13225,3036,17894,2,0.0,0,7,-5,9,0.03214285714285714,66,28,0,94,0,38,0,0.11059581279464772,0,2655,0,731,253,0,3639,1924,0.17282241465637163,1216,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5884,17995,472,5140,open
17894,org/apache/catalina/manager,org/apache/catalina/manager/StatusTransformer.java,3036,true,40,20,341,1,0,144,8,18,0.6514690982776089,741,116,0.15654520917678813,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,9,STYLE,0.010884353741496598,UCF_USELESS_CONTROL_FLOW,20,3,1,0.02273987798114254,0.004991680532445923,5.546311702717693E-4,-1.0,0.125,0.00341796875,0.30357142857142855,0.37793092574151926,-0.75,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.9024390243902439,-1.0,21,13225,3036,17894,2,0.0,0,7,-5,9,0.03214285714285714,66,28,0,94,0,38,0,0.11059581279464772,0,2655,0,731,253,0,3639,1924,0.17282241465637163,1216,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5884,17995,472,5140,open
17894,org/apache/catalina/manager,org/apache/catalina/manager/StatusTransformer.java,3036,true,21,20,341,1,0,144,4,18,0.8206686930091185,741,116,0.15654520917678813,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,9,STYLE,0.010884353741496598,UCF_USELESS_CONTROL_FLOW,20,3,1,0.02273987798114254,0.004991680532445923,5.546311702717693E-4,-1.0,0.125,0.00341796875,0.30357142857142855,0.37793092574151926,-0.75,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.9024390243902439,-1.0,21,13225,3036,17894,2,0.0,0,7,-5,9,0.03214285714285714,66,28,0,94,0,38,0,0.11059581279464772,0,2655,0,731,253,0,3639,1924,0.17282241465637163,1216,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5884,17995,472,5140,open
17894,org/apache/catalina/manager,org/apache/catalina/manager/StatusTransformer.java,3036,true,23,20,341,1,0,144,6,18,0.7862208713272543,741,116,0.15654520917678813,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,9,STYLE,0.010884353741496598,UCF_USELESS_CONTROL_FLOW,20,3,1,0.02273987798114254,0.004991680532445923,5.546311702717693E-4,-1.0,0.125,0.00341796875,0.30357142857142855,0.37793092574151926,-0.75,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.9024390243902439,-1.0,21,13225,3036,17894,2,0.0,0,7,-5,9,0.03214285714285714,66,28,0,94,0,38,0,0.11059581279464772,0,2655,0,731,253,0,3639,1924,0.17282241465637163,1216,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5884,17995,472,5140,open
17894,org/apache/catalina/manager,org/apache/catalina/manager/StatusTransformer.java,3036,true,42,20,341,1,0,144,11,18,0.19351570415400202,741,116,0.15654520917678813,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,9,STYLE,0.010884353741496598,UCF_USELESS_CONTROL_FLOW,20,3,1,0.02273987798114254,0.004991680532445923,5.546311702717693E-4,-1.0,0.125,0.00341796875,0.30357142857142855,0.37793092574151926,-0.75,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.9024390243902439,-1.0,21,13225,3036,17894,2,0.0,0,7,-5,9,0.03214285714285714,66,28,0,94,0,38,0,0.11059581279464772,0,2655,0,731,253,0,3639,1924,0.17282241465637163,1216,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5884,17995,472,5140,open
17894,org/apache/catalina/manager,org/apache/catalina/manager/StatusTransformer.java,3036,true,35,20,341,1,0,144,10,18,0.8723404255319149,741,116,0.15654520917678813,1.0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,9,STYLE,0.010884353741496598,UCF_USELESS_CONTROL_FLOW,20,3,1,0.02273987798114254,0.004991680532445923,5.546311702717693E-4,-1.0,0.125,0.00341796875,0.30357142857142855,0.37793092574151926,-0.75,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.9024390243902439,-1.0,21,13225,3036,17894,2,0.0,0,7,-5,9,0.03214285714285714,66,28,0,94,0,38,0,0.11059581279464772,0,2655,0,731,253,0,3639,1924,0.17282241465637163,1216,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5884,17995,472,5140,open
17894,org/apache/catalina/manager/host,org/apache/catalina/manager/host/HostManagerServlet.java,3036,true,80,13,10,1,16,20,16,3,0.5745937961595273,389,184,0.4730077120822622,0.4875,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,STYLE,0.02585034013605442,DLS_DEAD_LOCAL_STORE,20,3,1,0.004991680532445923,0.004991680532445923,5.546311702717693E-4,1.0,0.13157894736842105,0.003570810249307479,0.30357142857142855,0.37793092574151926,-0.7368421052631579,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.7777777777777778,-0.7777777777777778,35,13225,3036,17894,0,0.0,0,0,0,0,0.0,166,139,9,314,0,27,0,0.11639464800700854,0,371,0,305,15,0,691,66,0.1085923241603296,1037,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5705,17995,1037,5705,close
17894,org/apache/catalina/manager/host,org/apache/catalina/manager/host/HostManagerServlet.java,3036,true,0,13,10,1,10,20,1,3,0.4242245199409158,389,184,0.4730077120822622,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,MT_CORRECTNESS,0.003401360544217687,MSF_MUTABLE_SERVLET_FIELD,17,3,0,0.004991680532445923,0.004991680532445923,0.0,0.0,0.0,0.0,0.2803738317757009,0.27584521715605925,-1.0,0.0027210884353741495,0.01904761904761905,0.27584521715605925,-0.7777777777777778,-0.7777777777777778,35,13225,3036,17894,0,0.0,0,0,0,0,0.0,166,139,9,314,0,27,0,0.11639464800700854,0,371,0,305,15,0,691,66,0.1085923241603296,1037,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5705,17995,1037,5705,open
17894,org/apache/catalina/manager/host,org/apache/catalina/manager/host/HostManagerServlet.java,3036,true,0,13,10,1,8,20,1,3,0.29148202855736094,389,184,0.4730077120822622,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,MT_CORRECTNESS,0.003401360544217687,MSF_MUTABLE_SERVLET_FIELD,17,3,0,0.004991680532445923,0.004991680532445923,0.0,0.0,0.0,0.0,0.2803738317757009,0.27584521715605925,-1.0,0.0027210884353741495,0.01904761904761905,0.27584521715605925,-0.7777777777777778,-0.7777777777777778,35,13225,3036,17894,0,0.0,0,0,0,0,0.0,166,139,9,314,0,27,0,0.11639464800700854,0,371,0,305,15,0,691,66,0.1085923241603296,1037,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5705,17995,1037,5705,open
17894,org/apache/catalina/manager/host,org/apache/catalina/manager/host/HostManagerServlet.java,3036,true,0,13,10,1,12,20,1,3,0.23042836041358936,389,184,0.4730077120822622,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,STYLE,0.006122448979591836,MTIA_SUSPECT_SERVLET_INSTANCE_FIELD,20,3,0,0.004991680532445923,0.004991680532445923,0.0,0.0,0.0,0.0,0.30357142857142855,0.37793092574151926,-1.0,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.7777777777777778,-0.7777777777777778,35,13225,3036,17894,0,0.0,0,0,0,0,0.0,166,139,9,314,0,27,0,0.11639464800700854,0,371,0,305,15,0,691,66,0.1085923241603296,1037,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5705,17995,1037,5705,open
