F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F7-^,F7-++,F7---,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-abstract,F17-static,F17-final,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-List<ByteBuffer>,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-compare,F1-pushFollow,F1-write,F1-assertEquals,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-org.apache.cassandra.stress.settings.SettingsCommand$Options,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.text.DateFormat,F9-id,F9-dataDir,F9-displayPrefix,F9-max,F9-tries,F9-options,F9-firstInsertedKey,F9-wrapped,F9-key_cache_size,F9-delta,F9-planId,F9-keyspaceName,F9-min,F9-identityDistributions,F9-dclocal_read_repair_chance,F9-NA,F9-truncate,F9-generate,F9-delegate,F9-batchsize,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-BigInteger,F4-long[],F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-NoSpamLogStatement,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-SamplerResult<S>,F8-DistributionQuantized,F8-NA,F8-SettingsPopulation,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
3641,org/apache/cassandra/cql3,org/apache/cassandra/cql3/ColumnConditionTest.java,310,true,17,12,9325,1,8,1081,3,325,0.29809358752166376,461,43,0.09327548806941431,0.9411764705882353,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,6,STYLE,0.03880934438583271,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.024641922069921454,3.0802402587401816E-4,1.026746752913394E-4,1.0,0.02912621359223301,9.750992163452632E-4,0.06143344709897611,0.089737984519044,-0.941747572815534,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.9666666666666667,1.0,2,1048,233,3291,1629,7.390310734142098E-4,59,532,1097,2220,0.03780507886413316,543,34,0,577,20,509,45,0.10147339466110326,65,8740,0,2209,226,25,11175,6531,0.07080046191456932,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2282,13775,4,2255,close
3641,org/apache/cassandra/cql3,org/apache/cassandra/cql3/ColumnConditionTest.java,310,true,16,12,9325,1,8,1081,3,325,0.5251299826689775,461,43,0.09327548806941431,0.9375,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,6,STYLE,0.03880934438583271,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.024641922069921454,3.0802402587401816E-4,1.026746752913394E-4,1.0,0.02912621359223301,9.750992163452632E-4,0.06143344709897611,0.089737984519044,-0.941747572815534,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.9666666666666667,1.0,2,1048,233,3291,1629,7.390310734142098E-4,59,532,1097,2220,0.03780507886413316,543,34,0,577,20,509,45,0.10147339466110326,65,8740,0,2209,226,25,11175,6531,0.07080046191456932,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2282,13775,4,2255,close
3641,org/apache/cassandra/cql3,org/apache/cassandra/cql3/ColumnConditionTest.java,310,true,34,12,9325,1,8,1081,5,325,0.27989601386481805,461,43,0.09327548806941431,0.20588235294117646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,6,CORRECTNESS,0.002260738507912585,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,11,2,2,0.024641922069921454,3.0802402587401816E-4,1.026746752913394E-4,1.0,0.5,0.017857142857142856,0.13414634146341464,0.2730755432892253,0.0,3.7678975131876413E-4,0.0037678975131876413,0.2730755432892253,-0.9666666666666667,1.0,4,1398,310,3641,1629,7.390310734142098E-4,59,532,1097,2220,0.03780507886413316,543,34,0,577,20,509,45,0.10147339466110326,65,8740,0,2209,226,25,11175,6531,0.07080046191456932,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2282,13775,4,2255,close
3641,org/apache/cassandra/cql3,org/apache/cassandra/cql3/ColumnConditionTest.java,310,true,24,12,9325,1,8,1081,5,325,0.7391681109185442,461,43,0.09327548806941431,0.2916666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,6,CORRECTNESS,0.002260738507912585,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,11,2,1,0.024641922069921454,3.0802402587401816E-4,5.13373376456697E-5,1.0,0.5,0.017857142857142856,0.13414634146341464,0.2730755432892253,0.0,3.7678975131876413E-4,0.0037678975131876413,0.2730755432892253,-0.9666666666666667,1.0,4,1398,310,3641,1629,7.390310734142098E-4,59,532,1097,2220,0.03780507886413316,543,34,0,577,20,509,45,0.10147339466110326,65,8740,0,2209,226,25,11175,6531,0.07080046191456932,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2282,13775,4,2255,close
3641,org/apache/cassandra/cql3,org/apache/cassandra/cql3/ColumnConditionTest.java,310,true,32,12,9325,1,8,1081,5,325,0.5086655112651647,461,43,0.09327548806941431,0.21875,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,6,CORRECTNESS,0.002260738507912585,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,11,2,2,0.024641922069921454,3.0802402587401816E-4,1.026746752913394E-4,1.0,0.5,0.017857142857142856,0.13414634146341464,0.2730755432892253,0.0,3.7678975131876413E-4,0.0037678975131876413,0.2730755432892253,-0.9666666666666667,1.0,4,1398,310,3641,1629,7.390310734142098E-4,59,532,1097,2220,0.03780507886413316,543,34,0,577,20,509,45,0.10147339466110326,65,8740,0,2209,226,25,11175,6531,0.07080046191456932,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2282,13775,4,2255,close
3291,org/apache/cassandra/cql3,org/apache/cassandra/cql3/Constants.java,233,true,0,0,9325,16,0,1081,1,325,0.17287234042553193,303,28,0.0924092409240924,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,2,CORRECTNESS,0.007912584777694047,UMAC_UNCALLABLE_METHOD_OF_ANONYMOUS_CLASS,5,1,1,0.024641922069921454,1.026746752913394E-4,5.13373376456697E-5,-1.0,0.14285714285714285,0.008746355685131196,0.13414634146341464,0.2730755432892253,-0.7142857142857143,3.7678975131876413E-4,0.0037678975131876413,0.2730755432892253,-0.9666666666666667,-1.0,27,4391,874,6634,1629,0.07465383316447145,59,532,1097,2220,0.03780507886413316,110,64,3,177,18,46,26,0.08375324705864126,46,8740,2,2209,226,8,11175,6531,0.07080046191456932,44,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2282,13775,4,2255,open
2243,org/apache/cassandra/cql3,org/apache/cassandra/cql3/CqlLexer.java,0,true,41,167,9325,4,0,1081,6,325,0.6803290730130748,4740,949,0.20021097046413502,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,10,STYLE,0.09231348907309721,SF_SWITCH_NO_DEFAULT,19,2,1,0.024641922069921454,5.13373376456697E-4,5.13373376456697E-5,-1.0,0.02040816326530612,6.893679357738873E-4,0.06143344709897611,0.089737984519044,-0.9551020408163265,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.9666666666666667,-1.0,0,11532,2313,13775,1629,0.0,59,532,1097,2220,0.03780507886413316,0,0,0,0,0,0,0,0.0,0,8740,0,2209,226,0,11175,6531,0.07080046191456932,11533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13775,4,2255,open
2243,org/apache/cassandra/cql3,org/apache/cassandra/cql3/CqlLexer.java,0,true,64,167,9325,4,0,1081,12,325,0.7251358895254885,4740,949,0.20021097046413502,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,10,STYLE,0.09231348907309721,SF_SWITCH_NO_DEFAULT,19,2,1,0.024641922069921454,5.13373376456697E-4,5.13373376456697E-5,-1.0,0.02040816326530612,6.893679357738873E-4,0.06143344709897611,0.089737984519044,-0.9551020408163265,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.9666666666666667,-1.0,0,11532,2313,13775,1629,0.0,59,532,1097,2220,0.03780507886413316,0,0,0,0,0,0,0,0.0,0,8740,0,2209,226,0,11175,6531,0.07080046191456932,11533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13775,4,2255,open
2243,org/apache/cassandra/cql3,org/apache/cassandra/cql3/CqlLexer.java,0,true,61,167,9325,4,0,1081,10,325,0.6737182312325547,4740,949,0.20021097046413502,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,10,STYLE,0.09231348907309721,SF_SWITCH_NO_DEFAULT,19,2,1,0.024641922069921454,5.13373376456697E-4,5.13373376456697E-5,-1.0,0.02040816326530612,6.893679357738873E-4,0.06143344709897611,0.089737984519044,-0.9551020408163265,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.9666666666666667,-1.0,0,11532,2313,13775,1629,0.0,59,532,1097,2220,0.03780507886413316,0,0,0,0,0,0,0,0.0,0,8740,0,2209,226,0,11175,6531,0.07080046191456932,11533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13775,4,2255,open
2243,org/apache/cassandra/cql3,org/apache/cassandra/cql3/CqlLexer.java,0,true,51,167,9325,4,0,1081,9,325,0.6541795210812399,4740,949,0.20021097046413502,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,10,STYLE,0.09231348907309721,SF_SWITCH_NO_DEFAULT,19,2,1,0.024641922069921454,5.13373376456697E-4,5.13373376456697E-5,-1.0,0.02040816326530612,6.893679357738873E-4,0.06143344709897611,0.089737984519044,-0.9551020408163265,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.9666666666666667,-1.0,0,11532,2313,13775,1629,0.0,59,532,1097,2220,0.03780507886413316,0,0,0,0,0,0,0,0.0,0,8740,0,2209,226,0,11175,6531,0.07080046191456932,11533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13775,4,2255,open
2243,org/apache/cassandra/cql3,org/apache/cassandra/cql3/CqlLexer.java,0,true,51,167,9325,4,0,1081,6,325,0.2146319964742177,4740,949,0.20021097046413502,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,10,STYLE,0.09231348907309721,SF_SWITCH_NO_DEFAULT,19,2,1,0.024641922069921454,5.13373376456697E-4,5.13373376456697E-5,-1.0,0.02040816326530612,6.893679357738873E-4,0.06143344709897611,0.089737984519044,-0.9551020408163265,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.9666666666666667,-1.0,0,11532,2313,13775,1629,0.0,59,532,1097,2220,0.03780507886413316,0,0,0,0,0,0,0,0.0,0,8740,0,2209,226,0,11175,6531,0.07080046191456932,11533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13775,4,2255,open
