F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-InvocationHandler,F16-String,F16-List<String>,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-BigInteger,F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-ArrayUtils.toObject(b),F3-Throwable,F3-ArrayUtils.toPrimitive(b),F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-char[],F3-ArrayUtils.nullToEmpty(original),F3-long[],F3-ArrayUtils.EMPTY_CHAR_ARRAY,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-Integer,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-final,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-ExecutorService,F2-String,F2-DurationFormatUtils,F2-ExceptionUtilsTest,F2-Collections,F2-List<VetoableChangeListener>,F2-AccessibleObject,F2-Reader,F2-Class<>,F2-ToStringBuilderTest,F2-BooleanUtils,F2-Calendar,F2-TestSubObject,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.commons.lang3.builder.HashCodeBuilder,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.lang.CloneNotSupportedException,F6-java.io.IOException,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-NA,F1-assertSame,F1-getDeclaredField,F1-assertEquals,F1-getFraction,F1-assertReflectionArray,F1-setAccessible,F1-assertArrayEquals,F1-get,F1-asReader,F1-reverse,F1-compareTo,F1-charAt,F1-assertFalse,F1-valueOf,F1-toCharArray,F1-read,F1-toString,F1-toCharacterObject,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Future,F4-Token[],F4-Date,F4-Throwable,F4-char,F4-Boolean,F4-byte[],F4-void,F4-StringBuilder,F4-char[],F4-int,F4-String,F4-Field,F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-brentworden@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
1466,org/apache/commons/lang3,org/apache/commons/lang3/CharSequenceUtilsTest.java,468,true,8,2,18600,1,8,1850,4,120,0.4939759036144578,41,34,0.8292682926829268,0.25,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,1,BAD_PRACTICE,0.04360056258790436,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.4609164420485175,0.0013477088948787063,0.0013477088948787063,-1.0,0.0,0.0,0.07407407407407407,0.3625971650663009,-1.0,0.0,0.008438818565400843,0.3625971650663009,-0.847953216374269,-1.0,7,1043,1063,2136,918,0.0,0,302,616,1220,0.0676561804927366,60,65,3,128,0,-5,0,0.0765175411481958,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,234,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1326,4805,3,1095,open
1328,org/apache/commons/lang3,org/apache/commons/lang3/CharSetUtilsTest.java,343,true,8,11,18600,1,8,1850,4,120,0.15354330708661418,186,27,0.14516129032258066,0.25,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,1,BAD_PRACTICE,0.04360056258790436,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.4609164420485175,0.0013477088948787063,0.0013477088948787063,-1.0,0.0,0.0,0.07407407407407407,0.3625971650663009,-1.0,0.0,0.008438818565400843,0.3625971650663009,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,383,7,0,390,0,376,0,0.05862496165231649,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,183,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1275,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsPerfRun.java,1482,true,20,7,18600,1,0,1850,5,120,0.7376543209876543,115,28,0.24347826086956523,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,3,STYLE,0.04219409282700422,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.4609164420485175,0.004043126684636119,0.0013477088948787063,-1.0,0.0,0.0,0.08854166666666667,0.36762249369644556,-1.0,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,7,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,123,8,0,131,0,115,0,0.005870493826838636,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsPerfRun.java,1482,true,20,7,18600,1,0,1850,5,120,0.6635802469135802,115,28,0.24347826086956523,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,3,STYLE,0.04219409282700422,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.4609164420485175,0.004043126684636119,0.0013477088948787063,-1.0,0.0,0.0,0.08854166666666667,0.36762249369644556,-1.0,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,7,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,123,8,0,131,0,115,0,0.005870493826838636,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsPerfRun.java,1482,true,20,7,18600,1,0,1850,5,120,0.7006172839506173,115,28,0.24347826086956523,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,3,STYLE,0.04219409282700422,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.4609164420485175,0.004043126684636119,0.0013477088948787063,-1.0,0.0,0.0,0.08854166666666667,0.36762249369644556,-1.0,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,7,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,123,8,0,131,0,115,0,0.005870493826838636,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,0,23,18600,1,0,1850,1,120,0.10474860335195531,297,21,0.0707070707070707,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,PERFORMANCE,0.02250351617440225,DM_NUMBER_CTOR,18,2,1,0.4609164420485175,0.018867924528301886,0.0013477088948787063,-1.0,0.1875,0.0126953125,0.16428571428571428,0.14518395986866972,-0.625,0.007032348804500703,0.02812939521800281,0.14518395986866972,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,14,23,18600,1,8,1850,1,120,0.21927374301675978,297,21,0.0707070707070707,0.32142857142857145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,PERFORMANCE,0.02250351617440225,DM_NUMBER_CTOR,18,2,2,0.4609164420485175,0.018867924528301886,0.0026954177897574125,-1.0,0.1875,0.0126953125,0.16428571428571428,0.14518395986866972,-0.625,0.007032348804500703,0.02812939521800281,0.14518395986866972,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,19,23,18600,1,8,1850,3,120,0.15083798882681565,297,21,0.0707070707070707,0.10526315789473684,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,PERFORMANCE,0.02250351617440225,DM_NUMBER_CTOR,18,2,4,0.4609164420485175,0.018867924528301886,0.005390835579514825,-1.0,0.1875,0.0126953125,0.16428571428571428,0.14518395986866972,-0.625,0.007032348804500703,0.02812939521800281,0.14518395986866972,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,28,23,18600,1,8,1850,1,120,0.4064245810055866,297,21,0.0707070707070707,0.08928571428571429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,PERFORMANCE,0.02250351617440225,DM_NUMBER_CTOR,18,2,1,0.4609164420485175,0.018867924528301886,0.0013477088948787063,-1.0,0.1875,0.0126953125,0.16428571428571428,0.14518395986866972,-0.625,0.007032348804500703,0.02812939521800281,0.14518395986866972,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,18,23,18600,1,8,1850,1,120,0.441340782122905,297,21,0.0707070707070707,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,PERFORMANCE,0.02250351617440225,DM_NUMBER_CTOR,18,2,1,0.4609164420485175,0.018867924528301886,0.0013477088948787063,-1.0,0.1875,0.0126953125,0.16428571428571428,0.14518395986866972,-0.625,0.007032348804500703,0.02812939521800281,0.14518395986866972,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,5,23,18600,1,8,1850,1,120,0.5335195530726257,297,21,0.0707070707070707,0.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,BAD_PRACTICE,0.014064697609001406,ES_COMPARING_STRINGS_WITH_EQ,14,3,1,0.4609164420485175,0.018867924528301886,0.0013477088948787063,-1.0,0.0,0.0,0.07407407407407407,0.3625971650663009,-1.0,0.0,0.008438818565400843,0.3625971650663009,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,42,23,18600,1,12,1850,5,120,0.4888268156424581,297,21,0.0707070707070707,0.2619047619047619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,BAD_PRACTICE,0.014064697609001406,ES_COMPARING_STRINGS_WITH_EQ,14,3,2,0.4609164420485175,0.018867924528301886,0.0026954177897574125,-1.0,0.0,0.0,0.07407407407407407,0.3625971650663009,-1.0,0.0,0.008438818565400843,0.3625971650663009,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,21,23,18600,1,8,1850,3,120,0.46368715083798884,297,21,0.0707070707070707,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,BAD_PRACTICE,0.014064697609001406,ES_COMPARING_STRINGS_WITH_EQ,14,3,2,0.4609164420485175,0.018867924528301886,0.0026954177897574125,-1.0,0.0,0.0,0.07407407407407407,0.3625971650663009,-1.0,0.0,0.008438818565400843,0.3625971650663009,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,8,23,18600,1,8,1850,4,120,0.12011173184357542,297,21,0.0707070707070707,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,BAD_PRACTICE,0.04360056258790436,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.4609164420485175,0.018867924528301886,0.0013477088948787063,-1.0,0.0,0.0,0.07407407407407407,0.3625971650663009,-1.0,0.0,0.008438818565400843,0.3625971650663009,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,7,23,18600,1,8,1850,1,120,0.22346368715083798,297,21,0.0707070707070707,0.8571428571428571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,CORRECTNESS,0.014064697609001406,RC_REF_COMPARISON,6,3,2,0.4609164420485175,0.018867924528301886,0.0026954177897574125,-1.0,0.1,0.009000000000000001,0.024390243902439025,0.03944675788221298,-0.8,0.0014064697609001407,0.0014064697609001407,0.03944675788221298,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,38,23,18600,1,12,1850,5,120,0.17737430167597765,297,21,0.0707070707070707,0.27631578947368424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,CORRECTNESS,0.014064697609001406,RC_REF_COMPARISON,6,3,4,0.4609164420485175,0.018867924528301886,0.005390835579514825,-1.0,0.1,0.009000000000000001,0.024390243902439025,0.03944675788221298,-0.8,0.0014064697609001407,0.0014064697609001407,0.03944675788221298,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1482,true,19,23,18600,1,8,1850,3,120,0.19832402234636873,297,21,0.0707070707070707,0.9473684210526315,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,14,CORRECTNESS,0.014064697609001406,RC_REF_COMPARISON,6,3,4,0.4609164420485175,0.018867924528301886,0.005390835579514825,-1.0,0.1,0.009000000000000001,0.024390243902439025,0.03944675788221298,-0.8,0.0014064697609001407,0.0014064697609001407,0.03944675788221298,-0.847953216374269,-1.0,10,1469,1482,2562,918,0.0,0,302,616,1220,0.0676561804927366,703,86,0,789,0,617,0,0.057878385059229785,0,40269,0,25736,1072,0,67077,14533,0.1408477990385716,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1328,4805,3,1095,open
