F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-GuiPackage,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Integer,F16-ReportPage,F16-ParamMask,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-URL,F3-Node,F3-String[],F3-Date,F3-Locale,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String[],F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-JMeterEngine,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-JTree,F2-InputStream,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Header,F2-ExecutorService,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-System,F2-Authorization,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-java.io.PrintWriter,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F6-org.apache.jmeter.gui.ReportGuiPackage,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getMailerModel,F1-getText,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-getSelectedFile,F1-debug,F1-get,F1-setSelected,F1-exit,F1-getKey,F1-toString,F1-length,F1-setText,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-factory,F9-label,F9-data,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-time,F9-backColor,F9-chkBox,F9-barrier,F9-NA,F9-lineColor,F9-random,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-Map<String PreparedStatement>,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-TreePath,F4-void,F4-List,F4-StringBuilder,F4-String,F4-int,F4-JButton,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F8-HC4TrustAllSSLSocketFactory,F8-BarrierWrapper,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-COLUMN_RESOURCE_NAMES,F11-sumOfSquares,F11-CLEAR,F11-NORMAL_CHARACTER_REGEX,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F74,F73,F84,F146,category
10346,org/apache/jmeter/functions,org/apache/jmeter/functions/JexlFunction.java,2411,true,35,4,2032,1,8,227,5,49,0.49624060150375937,88,27,0.3068181818181818,0.08571428571428572,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.047619047619047616,0.0013605442176870747,0.0013605442176870747,1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,1.0,20,5588,2411,10346,121,0.0058823529411764705,0,0,121,121,0.013150287048063583,116,98,1,215,0,18,1,0.10887124600768337,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4871,14044,92,4849,close
4871,org/apache/jmeter/functions,org/apache/jmeter/functions/LogFunction2.java,37,true,19,5,2032,1,8,227,5,49,0.6440677966101694,59,38,0.6440677966101694,0.10526315789473684,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.047619047619047616,0.0013605442176870747,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-1.0,21,7827,3271,12585,121,0.005154639175257732,0,0,121,121,0.013150287048063583,109,66,6,181,0,43,1,0.025182156829177602,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4871,14044,92,4849,open
7843,org/apache/jmeter/functions,org/apache/jmeter/functions/LongSum.java,1234,true,19,5,2032,1,8,227,3,49,0.6037735849056604,54,32,0.5925925925925926,0.21052631578947367,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.047619047619047616,0.0013605442176870747,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-1.0,10,3707,1639,8465,121,0.0048543689320388345,0,0,121,121,0.013150287048063583,83,34,3,120,0,49,1,0.04244128814693337,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4871,14044,92,4849,open
9736,org/apache/jmeter/functions,org/apache/jmeter/functions/Property.java,2067,true,18,5,2032,1,8,227,5,49,0.6481481481481481,56,36,0.6428571428571429,0.1111111111111111,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.047619047619047616,0.0013605442176870747,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-1.0,22,8470,3425,13228,121,0.0045871559633027525,0,0,121,121,0.013150287048063583,112,27,1,140,0,85,1,0.06393160544821981,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,1,0,0,0,1,0,0,0,1,1,4871,14044,92,4849,open
8353,org/apache/jmeter/functions,org/apache/jmeter/functions/Property2.java,1545,true,9,5,2032,1,8,227,2,49,0.6981132075471698,45,42,0.9333333333333333,0.2222222222222222,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.047619047619047616,0.0013605442176870747,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-1.0,18,8408,3373,13166,121,0.004347826086956522,0,0,121,121,0.013150287048063583,198,158,10,366,0,40,1,0.08398370267960428,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4871,14044,92,4849,open
12166,org/apache/jmeter/functions,org/apache/jmeter/functions/Random.java,3147,true,14,5,2032,1,8,227,3,49,0.5779816513761468,57,29,0.5087719298245614,0.21428571428571427,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.047619047619047616,0.0027210884353741495,0.0027210884353741495,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-1.0,6,3707,1639,8465,121,0.004132231404958678,0,0,121,121,0.013150287048063583,170,35,2,207,0,135,1,0.030331305412188488,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4871,14044,92,4849,open
12166,org/apache/jmeter/functions,org/apache/jmeter/functions/Random.java,3147,true,14,5,2032,1,8,227,3,49,0.5688073394495413,57,29,0.5087719298245614,0.14285714285714285,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.047619047619047616,0.0027210884353741495,0.0027210884353741495,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-1.0,6,3707,1639,8465,121,0.004132231404958678,0,0,121,121,0.013150287048063583,170,35,2,207,0,135,1,0.030331305412188488,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4871,14044,92,4849,open
6607,org/apache/jmeter/functions,org/apache/jmeter/functions/RandomString.java,450,true,32,5,2032,1,8,227,9,49,0.5725190839694656,78,29,0.3717948717948718,0.0625,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.047619047619047616,0.0013605442176870747,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-1.0,3,1784,434,6542,121,0.003937007874015748,0,0,121,121,0.013150287048063583,4,3,0,7,0,1,1,0.0822594317774651,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4871,14044,92,4849,open
7216,org/apache/jmeter/functions,org/apache/jmeter/functions/SamplerName.java,831,true,32,4,2032,1,12,227,9,49,0.6685393258426966,49,28,0.5714285714285714,0.234375,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.047619047619047616,0.0013605442176870747,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-1.0,5,2458,831,7216,121,0.0035971223021582736,0,0,121,121,0.013150287048063583,2,2,0,4,0,0,1,0.017856319273863924,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4871,14044,92,4849,open
8901,org/apache/jmeter/functions,org/apache/jmeter/functions/SetProperty.java,1824,true,15,5,2032,1,8,227,4,49,0.6571428571428571,51,35,0.6862745098039216,0.13333333333333333,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.047619047619047616,0.0013605442176870747,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-1.0,16,7017,2800,11775,121,0.0034482758620689655,0,0,121,121,0.013150287048063583,131,35,6,172,0,96,1,0.06592772623305214,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4871,14044,92,4849,open
8423,org/apache/jmeter/functions,org/apache/jmeter/functions/SplitFunction.java,1564,true,23,5,2032,1,8,227,5,49,0.6615384615384615,65,44,0.676923076923077,0.13043478260869565,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.047619047619047616,0.0013605442176870747,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-1.0,7,3707,1639,8465,121,0.0033112582781456954,0,0,121,121,0.013150287048063583,145,16,0,161,0,129,1,0.051353944001574246,1,5115,0,2378,162,1,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4871,14044,92,4849,open
8720,org/apache/jmeter/functions,org/apache/jmeter/functions/StringFromFile.java,1727,true,57,11,2032,1,12,227,11,49,0.5929203539823009,207,86,0.41545893719806765,0.8947368421052632,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,I18N,0.08695652173913043,DM_DEFAULT_ENCODING,19,1,2,0.047619047619047616,0.004081632653061225,0.0027210884353741495,0.0,0.6538461538461539,0.11316568047337278,0.6551724137931034,1.6734601821037333E-5,0.3269230769230769,0.033444816053511704,0.03177257525083612,1.6734601821037333E-5,-0.7142857142857143,-0.3333333333333333,16,1742,427,6500,121,0.014792899408284023,0,0,121,121,0.013150287048063583,634,307,23,964,0,327,5,0.10144638496825147,5,5115,0,2378,162,5,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4871,14044,92,4849,close
8720,org/apache/jmeter/functions,org/apache/jmeter/functions/StringFromFile.java,1727,true,55,11,2032,1,8,227,13,49,0.6312684365781711,207,86,0.41545893719806765,0.07272727272727272,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.047619047619047616,0.004081632653061225,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.7142857142857143,-0.3333333333333333,22,3707,1639,8465,121,0.014792899408284023,0,0,121,121,0.013150287048063583,634,307,23,964,0,327,5,0.10144638496825147,5,5115,0,2378,162,5,7655,2737,0.06612913333396657,114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4871,14044,92,4849,open
