F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-File,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-input,F7-^,F7---,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-static,F17-final,F17-NA,F2-Class,F2-Process,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-List<ByteBuffer>,F2-StandardTokenizerImpl,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-java.lang.IllegalStateException,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-pushFollow,F1-assertEquals,F1-write,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-createTempFile,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-org.apache.cassandra.db.commitlog.CommitLogReplayer$ReplayFilter,F5-java.io.BufferedReader,F5-java.io.OutputStream,F9-dataDir,F9-description,F9-bloom_filter_fp_chance,F9-displayPrefix,F9-max,F9-tries,F9-visits,F9-string,F9-key_cache_size,F9-delta,F9-distribution,F9-keyspaceName,F9-insert,F9-min,F9-dclocal_read_repair_chance,F9-NA,F9-userTypes,F9-out,F9-delegate,F9-batchsize,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-Raw,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-BigInteger,F4-long[],F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-DistributionQuantized,F8-KeyspaceMetricNameFactory,F8-NA,F8-SettingsPopulation,F8-UTMetaData,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
8459,org/apache/cassandra/client,org/apache/cassandra/client/TestRingCache.java,1087,true,31,3,63,1,12,8,7,2,0.8512396694214877,78,29,0.3717948717948718,0.6129032258064516,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,I18N,0.039458413926499035,DM_DEFAULT_ENCODING,19,1,2,2.0529665366454526E-4,1.5397249024840895E-4,1.0264832683227263E-4,1.0,0.5294117647058824,0.1245674740484429,0.3770491803278688,0.008575164250065576,0.13725490196078433,0.0027079303675048355,0.025145067698259187,0.008575164250065576,1.0,1.0,14,8209,1532,11359,1,0.0,0,1,0,2,0.06666666666666667,104,39,1,144,0,65,0,0.024214280809398345,0,200,0,123,30,0,353,77,0.04555501959393195,2451,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,5600,13775,109,3258,close
8459,org/apache/cassandra/client,org/apache/cassandra/client/TestRingCache.java,1087,true,4,3,63,1,8,8,1,2,0.4132231404958678,78,29,0.3717948717948718,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,CORRECTNESS,3.8684719535783365E-4,UR_UNINIT_READ,3,2,1,2.0529665366454526E-4,1.5397249024840895E-4,5.1324163416136314E-5,1.0,1.0,0.0,0.17567567567567569,0.43037237222331415,1.0,3.8684719535783365E-4,0.0046421663442940036,0.43037237222331415,1.0,1.0,8,5766,1174,8916,1,0.0,0,1,0,2,0.06666666666666667,104,39,1,144,0,65,0,0.024214280809398345,0,200,0,123,30,0,353,77,0.04555501959393195,2451,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5600,13775,109,3258,close
4142,org/apache/cassandra/concurrent,org/apache/cassandra/concurrent/AbstractTracingAwareExecutorService.java,216,true,0,15,804,3,0,155,1,61,0.8995633187772926,179,18,0.1005586592178771,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,BAD_PRACTICE,0.011218568665377175,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,19,3,1,0.0012317799219872716,5.1324163416136314E-5,5.1324163416136314E-5,1.0,0.4482758620689655,0.009160170872418197,0.40463458110516937,0.33075167183567217,-0.06896551724137931,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.25,1.0,3,992,216,4142,179,0.015873015873015872,0,1,178,180,0.05544973318600603,2,1,0,3,0,1,1,0.0746031746031746,1,2134,0,432,330,1,2896,1702,0.10167995185939911,283,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3435,13775,10625,0,close
7412,org/apache/cassandra/concurrent,org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java,855,true,0,19,804,4,0,155,1,61,0.20314253647586983,181,84,0.46408839779005523,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,STYLE,0.027852998065764023,BC_UNCONFIRMED_CAST,20,3,1,0.0012317799219872716,5.1324163416136314E-5,5.1324163416136314E-5,-1.0,0.3333333333333333,0.007662835249042146,0.16608996539792387,0.7658131194859842,-0.3055555555555556,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.25,-1.0,28,6283,1244,9433,179,0.35,0,1,178,180,0.05544973318600603,363,212,220,795,0,151,14,0.20285379351786464,14,2134,0,432,330,14,2896,1702,0.10167995185939911,75,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3223,13775,10625,0,open
12688,org/apache/cassandra/concurrent,org/apache/cassandra/concurrent/DebuggableThreadPoolExecutorTest.java,1813,true,0,1,804,2,12,155,1,61,0.7166666666666667,35,20,0.5714285714285714,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,PERFORMANCE,0.08742746615087041,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0012317799219872716,5.1324163416136314E-5,0.0,0.0,0.6327433628318584,0.017875323048006892,0.5192697768762677,0.19477027426322863,0.38495575221238937,0.01160541586073501,0.09400386847195358,0.19477027426322863,-0.25,-1.0,6,9538,1813,12688,179,0.0,0,1,178,180,0.05544973318600603,48,2,4,54,0,46,0,0.04280765843069902,0,2134,0,432,330,0,2896,1702,0.10167995185939911,1591,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4740,13775,10625,0,open
4142,org/apache/cassandra/concurrent,org/apache/cassandra/concurrent/JMXEnabledSharedExecutorPool.java,216,true,0,2,804,3,9,155,1,61,0.42105263157894735,76,20,0.2631578947368421,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,PERFORMANCE,0.0015473887814313346,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,20,3,0,0.0012317799219872716,5.1324163416136314E-5,0.0,0.0,0.25,0.014423076923076924,0.5192697768762677,0.19477027426322863,-0.5,0.01160541586073501,0.09400386847195358,0.19477027426322863,-0.25,1.0,1,992,216,4142,179,0.0,0,1,178,180,0.05544973318600603,0,0,0,0,0,0,0,0.0,0,2134,0,432,330,0,2896,1702,0.10167995185939911,970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4117,13775,10625,0,close
4552,org/apache/cassandra/concurrent,org/apache/cassandra/concurrent/LongOpOrderTest.java,285,true,0,1,804,6,0,155,1,61,0.75,190,22,0.11578947368421053,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,STYLE,0.005029013539651838,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0012317799219872716,5.1324163416136314E-5,5.1324163416136314E-5,1.0,0.6923076923076923,0.007345439706182412,0.16608996539792387,0.7658131194859842,0.46153846153846156,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.25,1.0,2,1723,335,4873,179,0.0,0,1,178,180,0.05544973318600603,179,6,0,185,0,173,0,0.016490413877054168,0,2134,0,432,330,0,2896,1702,0.10167995185939911,1403,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4552,13775,10625,0,close
4142,org/apache/cassandra/concurrent,org/apache/cassandra/concurrent/LongSharedExecutorPoolTest.java,216,true,0,3,804,5,0,155,1,61,0.3991228070175439,181,25,0.13812154696132597,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,BAD_PRACTICE,0.0046421663442940036,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,2,0.0012317799219872716,1.0264832683227263E-4,1.0264832683227263E-4,1.0,0.4166666666666667,0.009002057613168723,0.40463458110516937,0.33075167183567217,-0.16666666666666666,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.25,1.0,0,992,216,4142,179,0.0,0,1,178,180,0.05544973318600603,187,0,0,187,0,187,0,0.08465368945224083,0,2134,0,432,330,0,2896,1702,0.10167995185939911,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142,13775,10625,0,close
4142,org/apache/cassandra/concurrent,org/apache/cassandra/concurrent/LongSharedExecutorPoolTest.java,216,true,0,3,804,5,0,155,1,61,0.2894736842105263,181,25,0.13812154696132597,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,BAD_PRACTICE,0.0046421663442940036,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,2,0.0012317799219872716,1.0264832683227263E-4,1.0264832683227263E-4,1.0,0.4166666666666667,0.009002057613168723,0.40463458110516937,0.33075167183567217,-0.16666666666666666,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.25,1.0,0,992,216,4142,179,0.0,0,1,178,180,0.05544973318600603,187,0,0,187,0,187,0,0.08465368945224083,0,2134,0,432,330,0,2896,1702,0.10167995185939911,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142,13775,10625,0,close
4142,org/apache/cassandra/concurrent,org/apache/cassandra/concurrent/SEPExecutor.java,216,true,3,24,804,1,8,155,1,61,1.0463917525773196,209,46,0.22009569377990432,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,BAD_PRACTICE,0.007736943907156673,NM_CONFUSING,19,3,0,0.0012317799219872716,1.0264832683227263E-4,2.5662081708068157E-5,-0.5,0.15,0.004722222222222222,0.40463458110516937,0.33075167183567217,-0.7,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.25,-1.0,2,992,216,4142,179,0.05555555555555555,0,1,178,180,0.05544973318600603,226,1,0,227,1,225,1,0.1979744494873088,2,2134,0,432,330,0,2896,1702,0.10167995185939911,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3188,13775,10625,0,open
4142,org/apache/cassandra/concurrent,org/apache/cassandra/concurrent/SEPExecutor.java,216,true,4,24,804,1,8,155,1,61,0.8006872852233677,209,46,0.22009569377990432,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,BAD_PRACTICE,0.011218568665377175,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,19,3,1,0.0012317799219872716,1.0264832683227263E-4,5.1324163416136314E-5,-1.0,0.4482758620689655,0.009160170872418197,0.40463458110516937,0.33075167183567217,-0.06896551724137931,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.25,-1.0,2,992,216,4142,179,0.05555555555555555,0,1,178,180,0.05544973318600603,226,1,0,227,1,225,1,0.1979744494873088,2,2134,0,432,330,0,2896,1702,0.10167995185939911,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3188,13775,10625,0,open
4142,org/apache/cassandra/concurrent,org/apache/cassandra/concurrent/SharedExecutorPool.java,216,true,0,3,804,1,5,155,1,61,0.5555555555555556,38,51,1.3421052631578947,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,BAD_PRACTICE,0.0027079303675048355,SE_BAD_FIELD,16,2,0,0.0012317799219872716,0.0,0.0,0.0,0.14285714285714285,0.0045351473922902496,0.40463458110516937,0.33075167183567217,-0.7142857142857143,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.25,0.0,2,992,216,4142,179,0.0,0,1,178,180,0.05544973318600603,85,5,1,91,0,80,0,0.22334209757522638,0,2134,0,432,330,0,2896,1702,0.10167995185939911,782,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3931,13775,10625,0,open
