F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-/,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-String,F12-Comparator<Session>,F17-static,F17-final,F17-static-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-Thread,F2-NA,F2-ReentrantLock,F2-SimpleCharStream,F2-MBeanServer,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-close,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-get,F1-execute,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-displayName,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-attributes,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-channel,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-InputStream,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-AbstractReplicatedMap<K V>,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-class_name,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
15655,org/apache/catalina/ha/backend,org/apache/catalina/ha/backend/TcpSender.java,0,true,89,3,283,1,20,18,17,6,0.5169082125603864,156,30,0.19230769230769232,0.23595505617977527,51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,I18N,0.034666666666666665,DM_DEFAULT_ENCODING,19,1,3,0.002733734281027884,0.0016402405686167304,0.0016402405686167304,-1.0,0.23076923076923078,0.08875739644970414,0.3220338983050847,0.05849590932347876,-0.5384615384615384,0.002,0.010666666666666666,0.05849590932347876,-1.0,-1.0,8,10441,0,15655,216,0.11033169529611035,14,51,165,281,0.06701850789348986,163,3,0,166,3,160,163,0.11033169529611035,166,216,0,51,14,160,281,165,0.06701850789348986,4138,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9527,17995,1823,7211,open
15655,org/apache/catalina/ha/backend,org/apache/catalina/ha/backend/TcpSender.java,0,true,89,3,283,1,0,18,17,6,0.5217391304347826,156,30,0.19230769230769232,1.0,51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,STYLE,0.054,REC_CATCH_EXCEPTION,20,3,3,0.002733734281027884,0.0016402405686167304,0.0016402405686167304,-1.0,0.18518518518518517,0.004867472012035932,0.318359375,0.3384864865075027,-0.6296296296296297,0.014666666666666666,0.09466666666666666,0.3384864865075027,-1.0,-1.0,8,10441,0,15655,216,0.11033169529611035,14,51,165,281,0.06701850789348986,163,3,0,166,3,160,163,0.11033169529611035,166,216,0,51,14,160,281,165,0.06701850789348986,4138,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9527,17995,1823,7211,open
17784,org/apache/catalina/ha/context,org/apache/catalina/ha/context/ReplicatedContext.java,0,true,7,7,0,3,8,7,3,3,0.5707762557077626,152,35,0.23026315789473684,0.8571428571428571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,STYLE,0.02666666666666667,BC_UNCONFIRMED_CAST,20,3,1,0.002186987424822307,0.002186987424822307,5.467468562055768E-4,-1.0,0.575,0.007883064516129032,0.318359375,0.3384864865075027,0.15,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.5,-0.5,29,12570,0,17784,93,0.1024705769080862,96,34,59,223,0.1024705769080862,93,34,96,223,34,59,93,0.1024705769080862,223,93,96,34,96,59,223,59,0.1024705769080862,704,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6091,17995,704,6091,open
17784,org/apache/catalina/ha/context,org/apache/catalina/ha/context/ReplicatedContext.java,0,true,17,7,0,3,16,7,5,3,0.3013698630136986,152,35,0.23026315789473684,0.47058823529411764,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,STYLE,0.02666666666666667,BC_UNCONFIRMED_CAST,20,3,1,0.002186987424822307,0.002186987424822307,5.467468562055768E-4,-1.0,0.575,0.007883064516129032,0.318359375,0.3384864865075027,0.15,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.5,-0.5,29,12570,0,17784,93,0.1024705769080862,96,34,59,223,0.1024705769080862,93,34,96,223,34,59,93,0.1024705769080862,223,93,96,34,96,59,223,59,0.1024705769080862,704,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6091,17995,704,6091,open
17784,org/apache/catalina/ha/context,org/apache/catalina/ha/context/ReplicatedContext.java,0,true,7,7,0,3,0,7,2,3,0.4018264840182648,152,35,0.23026315789473684,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,STYLE,0.02666666666666667,BC_UNCONFIRMED_CAST,20,3,1,0.002186987424822307,0.002186987424822307,5.467468562055768E-4,1.0,0.575,0.007883064516129032,0.318359375,0.3384864865075027,0.15,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.5,-0.5,4,5274,0,10488,93,0.1024705769080862,96,34,59,223,0.1024705769080862,93,34,96,223,34,59,93,0.1024705769080862,223,93,96,34,96,59,223,59,0.1024705769080862,704,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6091,17995,704,6091,close
17784,org/apache/catalina/ha/context,org/apache/catalina/ha/context/ReplicatedContext.java,0,true,0,7,0,3,0,7,1,3,0.8858447488584474,152,35,0.23026315789473684,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,MALICIOUS_CODE,0.042,EI_EXPOSE_REP2,18,2,1,0.002186987424822307,0.002186987424822307,5.467468562055768E-4,-1.0,0.23809523809523808,0.013954299668585381,0.25170068027210885,0.16423947318398255,-0.5238095238095238,0.0026666666666666666,0.04666666666666667,0.16423947318398255,-0.5,-0.5,22,12065,0,17279,93,0.1024705769080862,96,34,59,223,0.1024705769080862,93,34,96,223,34,59,93,0.1024705769080862,223,93,96,34,96,59,223,59,0.1024705769080862,704,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6091,17995,704,6091,open
17784,org/apache/catalina/ha/deploy,org/apache/catalina/ha/deploy/FarmWarDeployer.java,0,true,175,39,75,1,12,74,29,9,0.954954954954955,485,213,0.43917525773195876,0.06971428571428571,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,EXPERIMENTAL,0.005333333333333333,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,4,0.004920721705850191,0.002186987424822307,0.002186987424822307,0.0,0.125,0.036458333333333336,0.1875,0.08740234375,-0.75,0.002,0.0,0.08740234375,-0.5555555555555556,0.0,41,12570,0,17784,648,0.1705804441973633,1324,255,393,2227,0.048424705116705005,262,202,660,1124,202,60,262,0.1705804441973633,1124,648,660,255,1324,60,2227,393,0.048424705116705005,643,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6030,17995,643,6030,open
17784,org/apache/catalina/ha/deploy,org/apache/catalina/ha/deploy/FarmWarDeployer.java,0,true,150,39,75,1,13,74,25,9,0.9564564564564564,485,213,0.43917525773195876,0.08666666666666667,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,EXPERIMENTAL,0.005333333333333333,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,4,0.004920721705850191,0.002186987424822307,0.002186987424822307,0.0,0.125,0.036458333333333336,0.1875,0.08740234375,-0.75,0.002,0.0,0.08740234375,-0.5555555555555556,0.0,41,12570,0,17784,648,0.1705804441973633,1324,255,393,2227,0.048424705116705005,262,202,660,1124,202,60,262,0.1705804441973633,1124,648,660,255,1324,60,2227,393,0.048424705116705005,643,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6030,17995,643,6030,open
17784,org/apache/catalina/ha/deploy,org/apache/catalina/ha/deploy/FarmWarDeployer.java,0,true,25,39,75,1,12,74,5,9,0.9459459459459459,485,213,0.43917525773195876,0.36,19,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,BAD_PRACTICE,0.008666666666666666,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,4,0.004920721705850191,0.002186987424822307,0.002186987424822307,0.0,0.9230769230769231,0.002151694459386766,0.2600732600732601,0.4950614421935408,0.8461538461538461,0.013333333333333334,0.034,0.4950614421935408,-0.5555555555555556,0.0,41,12570,0,17784,648,0.1705804441973633,1324,255,393,2227,0.048424705116705005,262,202,660,1124,202,60,262,0.1705804441973633,1124,648,660,255,1324,60,2227,393,0.048424705116705005,643,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6030,17995,643,6030,close
17784,org/apache/catalina/ha/deploy,org/apache/catalina/ha/deploy/FarmWarDeployer.java,0,true,25,39,75,1,0,74,5,9,0.9472329472329473,485,213,0.43917525773195876,1.0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,BAD_PRACTICE,0.008666666666666666,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,4,0.004920721705850191,0.002186987424822307,0.002186987424822307,0.0,0.9230769230769231,0.002151694459386766,0.2600732600732601,0.4950614421935408,0.8461538461538461,0.013333333333333334,0.034,0.4950614421935408,-0.5555555555555556,0.0,41,12570,0,17784,648,0.1705804441973633,1324,255,393,2227,0.048424705116705005,262,202,660,1124,202,60,262,0.1705804441973633,1124,648,660,255,1324,60,2227,393,0.048424705116705005,643,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6030,17995,643,6030,close
17784,org/apache/catalina/ha/deploy,org/apache/catalina/ha/deploy/FileMessage.java,0,true,3,11,75,1,8,74,1,9,0.6931818181818182,56,21,0.375,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3,MALICIOUS_CODE,0.056,EI_EXPOSE_REP,18,2,1,0.004920721705850191,0.0016402405686167304,5.467468562055768E-4,-1.0,0.2261904761904762,0.013463718820861678,0.25170068027210885,0.16423947318398255,-0.5476190476190477,0.0026666666666666666,0.04666666666666667,0.16423947318398255,-0.5555555555555556,-1.0,11,12570,0,17784,648,0.010434348970068896,1324,255,393,2227,0.048424705116705005,8,7,85,100,7,1,8,0.010434348970068896,100,648,85,255,1324,1,2227,393,0.048424705116705005,704,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6091,17995,643,6030,open
17784,org/apache/catalina/ha/deploy,org/apache/catalina/ha/deploy/FileMessage.java,0,true,4,11,75,1,8,74,1,9,0.7272727272727273,56,21,0.375,0.5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3,MALICIOUS_CODE,0.042,EI_EXPOSE_REP2,18,2,1,0.004920721705850191,0.0016402405686167304,5.467468562055768E-4,-1.0,0.23809523809523808,0.013954299668585381,0.25170068027210885,0.16423947318398255,-0.5238095238095238,0.0026666666666666666,0.04666666666666667,0.16423947318398255,-0.5555555555555556,-1.0,11,12570,0,17784,648,0.010434348970068896,1324,255,393,2227,0.048424705116705005,8,7,85,100,7,1,8,0.010434348970068896,100,648,85,255,1324,1,2227,393,0.048424705116705005,704,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6091,17995,643,6030,open
17784,org/apache/catalina/ha/deploy,org/apache/catalina/ha/deploy/FileMessage.java,0,true,3,11,75,1,8,74,1,9,0.9545454545454546,56,21,0.375,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3,BAD_PRACTICE,0.018666666666666668,NM_CONFUSING,19,3,0,0.004920721705850191,0.0016402405686167304,2.733734281027884E-4,-0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-0.5555555555555556,-1.0,11,12570,0,17784,648,0.010434348970068896,1324,255,393,2227,0.048424705116705005,8,7,85,100,7,1,8,0.010434348970068896,100,648,85,255,1324,1,2227,393,0.048424705116705005,704,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6091,17995,643,6030,open
