F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-Method,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-getInstance,F1-get,F1-indexOf,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-mkdirs,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-ignoreSystemclasses,F9-uname,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-method,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-MethodAndObject,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
1416,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/Manifest.java,317,true,0,18,23220,3,0,3173,1,407,0.6123833757421544,614,456,0.742671009771987,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,4,BAD_PRACTICE,8.382229673093043E-4,CN_IMPLEMENTS_CLONE_BUT_NOT_CLONEABLE,16,2,1,0.3069387755102041,0.0032653061224489797,8.163265306122449E-4,1.0,1.0,0.0,0.308300395256917,0.4577366600004116,1.0,0.00586756077116513,0.06286672254819782,0.4577366600004116,-0.35106382978723405,0.0,99,10729,3444,11763,128,0.0,22,164,-36,314,0.0105474459844397,1451,1188,99,2738,0,263,0,0.14158632524037315,0,74661,0,51711,5511,0,131883,22950,0.07884531227428834,377,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1411,13497,20,1054,close
4350,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/ManifestClassPath.java,1864,true,3,5,23220,1,6,3173,1,407,2.2768361581920904,93,63,0.6774193548387096,0.8333333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,BAD_PRACTICE,0.050293378038558254,NM_CONFUSING,19,3,0,0.3069387755102041,8.163265306122449E-4,4.0816326530612246E-4,0.5,0.36666666666666664,0.009288888888888888,0.308300395256917,0.4577366600004116,-0.26666666666666666,0.00586756077116513,0.06286672254819782,0.4577366600004116,-0.35106382978723405,1.0,11,3316,1864,4350,128,0.0072992700729927005,22,164,-36,314,0.0105474459844397,15,15,155,185,1,0,0,0.13442593062148608,1,74661,0,51711,5511,-1,131883,22950,0.07884531227428834,34,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1068,13497,20,1054,close
3772,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/ManifestClassPathTest.java,1582,true,16,16,23220,1,16,3173,4,407,0.9243243243243243,141,20,0.14184397163120568,0.4375,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,STYLE,0.039396479463537304,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,1,0.3069387755102041,8.163265306122449E-4,8.163265306122449E-4,1.0,0.0425531914893617,0.0013580805794477138,0.2532981530343008,0.4487656916173399,-0.9148936170212766,0.00586756077116513,0.07795473595976529,0.4487656916173399,-0.35106382978723405,1.0,0,333,304,1367,128,0.0,22,164,-36,314,0.0105474459844397,151,140,0,291,0,11,0,0.0781418444777668,0,74661,0,51711,5511,0,131883,22950,0.07884531227428834,333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1367,13497,20,1054,close
11388,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/ManifestTest.java,3334,true,9,30,23220,1,8,3173,2,407,0.9808743169398907,232,84,0.3620689655172414,0.2222222222222222,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,4,I18N,0.134953897736798,DM_DEFAULT_ENCODING,19,1,1,0.3069387755102041,0.0032653061224489797,8.163265306122449E-4,1.0,0.2360248447204969,0.09015855869758112,0.20652173913043478,0.0054402077466147135,-0.5279503105590062,8.382229673093043E-4,0.03101424979044426,0.0054402077466147135,-0.35106382978723405,1.0,10,4594,2215,5628,128,0.0,22,164,-36,314,0.0105474459844397,196,300,7,503,0,-104,0,0.06769858398014546,0,74661,0,51711,5511,0,131883,22950,0.07884531227428834,1988,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3023,13497,20,1054,close
11388,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/ManifestTest.java,3334,true,30,30,23220,1,8,3173,8,407,0.6202185792349727,232,84,0.3620689655172414,0.6333333333333333,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,4,I18N,0.134953897736798,DM_DEFAULT_ENCODING,19,1,2,0.3069387755102041,0.0032653061224489797,0.0016326530612244899,1.0,0.2360248447204969,0.09015855869758112,0.20652173913043478,0.0054402077466147135,-0.5279503105590062,8.382229673093043E-4,0.03101424979044426,0.0054402077466147135,-0.35106382978723405,1.0,7,2850,1635,3884,128,0.0,22,164,-36,314,0.0105474459844397,196,300,7,503,0,-104,0,0.06769858398014546,0,74661,0,51711,5511,0,131883,22950,0.07884531227428834,1988,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3023,13497,20,1054,close
11388,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/ManifestTest.java,3334,true,3,30,23220,1,4,3173,1,407,0.18032786885245902,232,84,0.3620689655172414,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,4,CORRECTNESS,0.07124895222129086,IJU_TEARDOWN_NO_SUPER,7,2,1,0.3069387755102041,0.0032653061224489797,8.163265306122449E-4,1.0,0.7647058823529411,0.016357345077068264,0.6902654867256637,0.24869245239034224,0.5294117647058824,0.0,0.06538139145012574,0.24869245239034224,-0.35106382978723405,1.0,24,10354,3334,11388,128,0.0,22,164,-36,314,0.0105474459844397,196,300,7,503,0,-104,0,0.06769858398014546,0,74661,0,51711,5511,0,131883,22950,0.07884531227428834,1988,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,3023,13497,20,1054,close
11388,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/ManifestTest.java,3334,true,30,30,23220,1,8,3173,8,407,0.6202185792349727,232,84,0.3620689655172414,0.6333333333333333,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,4,BAD_PRACTICE,0.015088013411567477,OS_OPEN_STREAM,16,2,2,0.3069387755102041,0.0032653061224489797,0.0016326530612244899,1.0,0.4444444444444444,0.009876543209876543,0.308300395256917,0.4577366600004116,-0.1111111111111111,0.00586756077116513,0.06286672254819782,0.4577366600004116,-0.35106382978723405,1.0,7,2850,1635,3884,128,0.0,22,164,-36,314,0.0105474459844397,196,300,7,503,0,-104,0,0.06769858398014546,0,74661,0,51711,5511,0,131883,22950,0.07884531227428834,1988,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3023,13497,20,1054,close
3417,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/MatchingTask.java,1517,true,9,41,23220,1,9,3173,3,407,0.36179775280898874,178,219,1.2303370786516854,0.7962962962962963,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,2,BAD_PRACTICE,0.010058675607711651,NM_METHOD_NAMING_CONVENTION,16,2,1,0.3069387755102041,0.0016326530612244899,8.163265306122449E-4,-1.0,0.8333333333333334,0.005555555555555555,0.308300395256917,0.4577366600004116,0.6666666666666666,0.00586756077116513,0.06286672254819782,0.4577366600004116,-0.35106382978723405,-1.0,87,12415,3978,13449,128,0.0,22,164,-36,314,0.0105474459844397,563,424,27,1014,0,139,0,0.08032018806487282,0,74661,0,51711,5511,0,131883,22950,0.07884531227428834,2297,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,3332,13497,20,1054,open
3417,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/MatchingTask.java,1517,true,15,41,23220,1,11,3173,5,407,0.2876404494382023,178,219,1.2303370786516854,0.7307692307692307,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,2,BAD_PRACTICE,0.010058675607711651,NM_METHOD_NAMING_CONVENTION,16,2,1,0.3069387755102041,0.0016326530612244899,8.163265306122449E-4,-1.0,0.8333333333333334,0.005555555555555555,0.308300395256917,0.4577366600004116,0.6666666666666666,0.00586756077116513,0.06286672254819782,0.4577366600004116,-0.35106382978723405,-1.0,87,12415,3978,13449,128,0.0,22,164,-36,314,0.0105474459844397,563,424,27,1014,0,139,0,0.08032018806487282,0,74661,0,51711,5511,0,131883,22950,0.07884531227428834,2297,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,3332,13497,20,1054,open
13033,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/MkdirTest.java,3754,true,10,5,23220,1,12,3173,3,407,0.9411764705882353,25,19,0.76,0.8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,BAD_PRACTICE,0.06621961441743504,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.3069387755102041,8.163265306122449E-4,8.163265306122449E-4,-1.0,0.06329113924050633,0.002371414837365807,0.308300395256917,0.4577366600004116,-0.8734177215189873,0.00586756077116513,0.06286672254819782,0.4577366600004116,-0.35106382978723405,-1.0,13,11999,3754,13033,128,0.0,22,164,-36,314,0.0105474459844397,20,96,2,118,0,-76,0,0.014779981691930158,0,74661,0,51711,5511,0,131883,22950,0.07884531227428834,2618,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,3653,13497,20,1054,open
6363,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/Move.java,2517,true,29,9,23220,1,12,3173,9,407,0.9560439560439561,237,103,0.4345991561181435,0.5172413793103449,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,4,BAD_PRACTICE,0.06621961441743504,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.3069387755102041,0.0032653061224489797,8.163265306122449E-4,-1.0,0.06329113924050633,0.002371414837365807,0.308300395256917,0.4577366600004116,-0.8734177215189873,0.00586756077116513,0.06286672254819782,0.4577366600004116,-0.35106382978723405,-1.0,70,10655,3434,11689,128,0.06451612903225806,22,164,-36,314,0.0105474459844397,789,530,64,1383,1,259,1,0.08230163118943469,2,74661,0,51711,5511,0,131883,22950,0.07884531227428834,87,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1121,13497,20,1054,open
6363,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/Move.java,2517,true,85,9,23220,1,16,3173,23,407,0.25824175824175827,237,103,0.4345991561181435,0.058823529411764705,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,4,PERFORMANCE,0.009220452640402346,WMI_WRONG_MAP_ITERATOR,18,2,3,0.3069387755102041,0.0032653061224489797,0.0024489795918367346,-1.0,0.09090909090909091,0.005509641873278237,0.33884297520661155,0.22097046702634518,-0.8181818181818182,0.002514668901927913,0.03436714165968147,0.22097046702634518,-0.35106382978723405,-1.0,66,10185,3312,11219,128,0.06451612903225806,22,164,-36,314,0.0105474459844397,789,530,64,1383,1,259,1,0.08230163118943469,2,74661,0,51711,5511,0,131883,22950,0.07884531227428834,87,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1121,13497,20,1054,open
