F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-PluginContainer,F16-RepositoryBase,F16-Profile,F16-RepositoryPolicy,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-void,F16-int,F16-ActivationOS,F16-boolean,F16-String,F16-Date,F16-ActivationProperty,F16-ConfigurationContainer,F16-FileSet,F16-Activation,F16-Model,F16-Settings,F3-NA,F3-planItemIterator.next(),F3-Model,F3-Class,F3-localRepository(),F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-boolean,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-static,F17-NA,F2-MetadataXpp3Reader,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Short,F2-HashMap<String Artifact>,F2-MavenXpp3Reader,F2-String,F2-Collections,F2-ParamdocXpp3Reader,F2-Double,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-List,F2-MavenProject,F2-MavenToolchainsXpp3Reader,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.Properties,F6-java.util.HashMap,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.lifecycle.internal.ConcurrentBuildLogger,F6-org.apache.maven.model.io.xpp3.FileSet,F6-java.lang.StringBuilder,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-getBasedir,F1-getPluginRepositories,F1-getBooleanValue,F1-longValue,F1-equals,F1-floatValue,F1-charAt,F1-getPlugins,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-start,F9-buildStartTime,F9-username,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-DependencyManagement,F4-boolean,F4-InputStream,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-String,F4-int,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-Authentication,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-NA,F8-InternalConfig,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-bimargulies@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-stephenc@apache.org,F71-bentmann@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilderTest.java,998,true,6,7,2823,1,8,296,1,62,0.4748201438848921,105,19,0.18095238095238095,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,2,STYLE,0.1735052754982415,DLS_DEAD_LOCAL_STORE,15,1,1,0.034722222222222224,0.0023148148148148147,0.0011574074074074073,1.0,0.04054054054054054,0.0018522383387248255,0.07398568019093078,0.35531440416941207,-0.9121621621621622,0.010550996483001172,0.026963657678780773,0.35531440416941207,0.6,1.0,10,863,998,1575,73,0.018691588785046728,3,54,19,130,0.01919060039252721,97,8,0,105,0,89,2,0.008745602447700495,2,2569,0,650,60,2,3279,1919,0.042657028285136435,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,874,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilderTest.java,998,true,6,7,2823,1,8,296,1,62,0.5467625899280576,105,19,0.18095238095238095,0.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,2,STYLE,0.1735052754982415,DLS_DEAD_LOCAL_STORE,15,1,1,0.034722222222222224,0.0023148148148148147,0.0011574074074074073,1.0,0.04054054054054054,0.0018522383387248255,0.07398568019093078,0.35531440416941207,-0.9121621621621622,0.010550996483001172,0.026963657678780773,0.35531440416941207,0.6,1.0,10,863,998,1575,73,0.018691588785046728,3,54,19,130,0.01919060039252721,97,8,0,105,0,89,2,0.008745602447700495,2,2569,0,650,60,2,3279,1919,0.042657028285136435,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,874,10178,15,726,close
1449,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadLockedArtifact.java,895,true,3,50,2823,1,0,296,1,62,0.128125,240,24,0.1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,1,BAD_PRACTICE,0.0011723329425556857,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,0.034722222222222224,0.0011574074074074073,0.0011574074074074073,-1.0,0.0,0.0,0.06172839506172839,0.14862722363751169,-1.0,0.0023446658851113715,0.010550996483001172,0.14862722363751169,0.6,-1.0,5,9466,3409,10178,73,0.06711409395973154,3,54,19,130,0.01919060039252721,251,5,0,256,5,246,5,0.21324655552843472,10,2569,0,650,60,0,3279,1919,0.042657028285136435,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,757,10178,15,726,open
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,998,true,28,8,2823,3,12,296,3,62,0.2088607594936709,387,31,0.08010335917312661,0.21428571428571427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,5,I18N,0.015240328253223915,DM_DEFAULT_ENCODING,19,1,3,0.034722222222222224,0.005787037037037037,0.003472222222222222,1.0,0.38461538461538464,0.2366863905325444,0.38461538461538464,0.0,-0.15384615384615385,0.0,0.005861664712778429,0.0,0.6,1.0,3,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,17,12,0,29,0,5,0,0.003358611132496728,0,2569,0,650,60,0,3279,1919,0.042657028285136435,668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,998,true,8,8,2823,3,12,296,2,62,0.41139240506329117,387,31,0.08010335917312661,0.625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,5,MT_CORRECTNESS,0.0011723329425556857,NN_NAKED_NOTIFY,14,2,1,0.034722222222222224,0.005787037037037037,0.0011574074074074073,1.0,1.0,0.0,0.375,0.24776785714285715,1.0,0.0,0.0035169988276670576,0.24776785714285715,0.6,1.0,3,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,17,12,0,29,0,5,0,0.003358611132496728,0,2569,0,650,60,0,3279,1919,0.042657028285136435,668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,998,true,14,8,2823,3,8,296,2,62,0.31645569620253167,387,31,0.08010335917312661,0.8571428571428571,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,5,MT_CORRECTNESS,0.0011723329425556857,SC_START_IN_CTOR,14,2,3,0.034722222222222224,0.005787037037037037,0.003472222222222222,1.0,1.0,0.0,0.375,0.24776785714285715,1.0,0.0,0.0035169988276670576,0.24776785714285715,0.6,1.0,3,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,17,12,0,29,0,5,0,0.003358611132496728,0,2569,0,650,60,0,3279,1919,0.042657028285136435,668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,998,true,0,8,2823,3,0,296,1,62,0.19831223628691982,387,31,0.08010335917312661,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,5,MT_CORRECTNESS,0.0011723329425556857,UW_UNCOND_WAIT,17,3,1,0.034722222222222224,0.005787037037037037,0.0011574074074074073,1.0,1.0,0.0,0.375,0.24776785714285715,1.0,0.0,0.0035169988276670576,0.24776785714285715,0.6,1.0,3,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,17,12,0,29,0,5,0,0.003358611132496728,0,2569,0,650,60,0,3279,1919,0.042657028285136435,668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,998,true,14,8,2823,3,0,296,2,62,0.4451476793248945,387,31,0.08010335917312661,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,5,I18N,0.015240328253223915,DM_DEFAULT_ENCODING,19,1,3,0.034722222222222224,0.005787037037037037,0.003472222222222222,1.0,0.38461538461538464,0.2366863905325444,0.38461538461538464,0.0,-0.15384615384615385,0.0,0.005861664712778429,0.0,0.6,1.0,3,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,17,12,0,29,0,5,0,0.003358611132496728,0,2569,0,650,60,0,3279,1919,0.042657028285136435,668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,26,3,2823,2,8,296,4,62,0.558282208588957,119,17,0.14285714285714285,0.15384615384615385,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,7,I18N,0.015240328253223915,DM_DEFAULT_ENCODING,19,1,2,0.034722222222222224,0.008101851851851851,0.0023148148148148147,1.0,0.38461538461538464,0.2366863905325444,0.38461538461538464,0.0,-0.15384615384615385,0.0,0.005861664712778429,0.0,0.6,1.0,1,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,0,1,0,1,0,-1,0,0.005376344086021506,0,2569,0,650,60,0,3279,1919,0.042657028285136435,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,902,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,26,3,2823,2,8,296,4,62,0.7484662576687117,119,17,0.14285714285714285,0.9230769230769231,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,7,I18N,0.015240328253223915,DM_DEFAULT_ENCODING,19,1,2,0.034722222222222224,0.008101851851851851,0.0023148148148148147,1.0,0.38461538461538464,0.2366863905325444,0.38461538461538464,0.0,-0.15384615384615385,0.0,0.005861664712778429,0.0,0.6,1.0,1,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,0,1,0,1,0,-1,0,0.005376344086021506,0,2569,0,650,60,0,3279,1919,0.042657028285136435,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,902,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,21,3,2823,2,8,296,1,62,0.3987730061349693,119,17,0.14285714285714285,0.23809523809523808,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,7,I18N,0.015240328253223915,DM_DEFAULT_ENCODING,19,1,1,0.034722222222222224,0.008101851851851851,0.0011574074074074073,1.0,0.38461538461538464,0.2366863905325444,0.38461538461538464,0.0,-0.15384615384615385,0.0,0.005861664712778429,0.0,0.6,1.0,1,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,0,1,0,1,0,-1,0,0.005376344086021506,0,2569,0,650,60,0,3279,1919,0.042657028285136435,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,902,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,0,3,2823,2,4,296,1,62,0.3374233128834356,119,17,0.14285714285714285,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,7,PERFORMANCE,0.004689331770222743,SS_SHOULD_BE_STATIC,18,2,0,0.034722222222222224,0.008101851851851851,0.0,0.0,0.75,0.015625,0.10326086956521739,0.331596779357607,0.75,0.0,0.022274325908558032,0.331596779357607,0.6,1.0,1,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,0,1,0,1,0,-1,0,0.005376344086021506,0,2569,0,650,60,0,3279,1919,0.042657028285136435,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,902,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,0,3,2823,2,4,296,1,62,0.32515337423312884,119,17,0.14285714285714285,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,7,PERFORMANCE,0.004689331770222743,SS_SHOULD_BE_STATIC,18,2,0,0.034722222222222224,0.008101851851851851,0.0,0.0,0.75,0.015625,0.10326086956521739,0.331596779357607,0.75,0.0,0.022274325908558032,0.331596779357607,0.6,1.0,1,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,0,1,0,1,0,-1,0,0.005376344086021506,0,2569,0,650,60,0,3279,1919,0.042657028285136435,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,902,10178,15,726,close
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,998,true,0,3,2823,2,4,296,1,62,0.3128834355828221,119,17,0.14285714285714285,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,7,PERFORMANCE,0.004689331770222743,SS_SHOULD_BE_STATIC,18,2,0,0.034722222222222224,0.008101851851851851,0.0,0.0,0.75,0.015625,0.10326086956521739,0.331596779357607,0.75,0.0,0.022274325908558032,0.331596779357607,0.6,1.0,1,863,998,1575,73,0.0,3,54,19,130,0.01919060039252721,0,1,0,1,0,-1,0,0.005376344086021506,0,2569,0,650,60,0,3279,1919,0.042657028285136435,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,902,10178,15,726,close
