F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-PreparedStatement,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-Set<String>,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Arguments,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-JTextArea,F12-Class<?>,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Iterator<JButton>,F2-JTextComponent,F2-InputStream,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Executors,F2-ExecutorService,F2-String,F2-HashTree,F2-MailerModel,F2-SystemSampler,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-File,F2-Throwable,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-getSelectedFile,F1-printStackTrace,F1-valueOf,F1-setSelected,F1-setDelay,F1-getKey,F1-exit,F1-setArguments,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-keyStore,F9-md5HexInput,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Container,F4-boolean,F4-Future,F4-File[],F4-long,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-void,F4-List,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F4-CallableStatement,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-logger,F11-PARENT,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,category
2781,org/apache/jmeter/gui,org/apache/jmeter/gui/GuiPackage.java,99,true,7,52,505,2,10,216,2,32,0.20789779326364694,401,379,0.9451371571072319,0.35714285714285715,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,MT_CORRECTNESS,0.0016129032258064516,LI_LAZY_INIT_UPDATE_STATIC,8,2,1,0.014326647564469915,0.0057306590257879654,0.0014326647564469914,1.0,1.0,0.0,0.38461538461538464,0.1130436904174885,1.0,0.0032258064516129032,0.004838709677419355,0.1130436904174885,-0.4,-0.5,27,6065,2791,8720,0,0.0,0,0,0,0,0.0,791,697,12,1500,0,94,0,0.13786445044945855,0,3264,0,2274,107,0,5645,990,0.1593698420180678,124,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2778,14044,111,2765,close
2781,org/apache/jmeter/gui,org/apache/jmeter/gui/GuiPackage.java,99,true,13,52,505,2,0,216,1,32,0.36585365853658536,401,379,0.9451371571072319,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,STYLE,0.09032258064516129,REC_CATCH_EXCEPTION,20,3,1,0.014326647564469915,0.0057306590257879654,0.0014326647564469914,-1.0,0.21428571428571427,0.008017492711370262,0.3609022556390977,0.42506765552712783,-0.5535714285714286,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.4,-0.5,77,11106,4859,13761,0,0.0,0,0,0,0,0.0,791,697,12,1500,0,94,0,0.13786445044945855,0,3264,0,2274,107,0,5645,990,0.1593698420180678,124,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,2778,14044,111,2765,open
2781,org/apache/jmeter/gui,org/apache/jmeter/gui/GuiPackage.java,99,true,15,52,505,2,0,216,2,32,0.2880371660859466,401,379,0.9451371571072319,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,STYLE,0.09032258064516129,REC_CATCH_EXCEPTION,20,3,1,0.014326647564469915,0.0057306590257879654,0.0014326647564469914,-1.0,0.21428571428571427,0.008017492711370262,0.3609022556390977,0.42506765552712783,-0.5535714285714286,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.4,-0.5,77,11106,4859,13761,0,0.0,0,0,0,0,0.0,791,697,12,1500,0,94,0,0.13786445044945855,0,3264,0,2274,107,0,5645,990,0.1593698420180678,124,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,2778,14044,111,2765,open
13761,org/apache/jmeter/gui,org/apache/jmeter/gui/JMeterFileFilter.java,4859,true,3,5,505,1,8,216,1,32,0.6637168141592921,33,69,2.090909090909091,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,I18N,0.014516129032258065,DM_CONVERT_CASE,20,3,1,0.014326647564469915,0.0028653295128939827,0.0014326647564469914,-1.0,0.5555555555555556,0.12345679012345678,0.5223880597014925,1.4082138753473947E-4,0.1111111111111111,0.03064516129032258,0.025806451612903226,1.4082138753473947E-4,-0.4,-1.0,1,5810,2703,8465,0,0.0,0,0,0,0,0.0,29,87,1,117,0,-58,0,0.05588082474805439,0,3264,0,2274,107,0,5645,990,0.1593698420180678,5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7860,14044,111,2765,open
13761,org/apache/jmeter/gui,org/apache/jmeter/gui/JMeterFileFilter.java,4859,true,4,5,505,1,8,216,1,32,0.5132743362831859,33,69,2.090909090909091,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,MALICIOUS_CODE,0.03225806451612903,EI_EXPOSE_REP2,18,2,1,0.014326647564469915,0.0028653295128939827,0.0014326647564469914,-1.0,0.1,0.018000000000000002,0.14705882352941177,0.03949325379661668,-0.8,0.0032258064516129032,0.004838709677419355,0.03949325379661668,-0.4,-1.0,9,10711,4585,13366,0,0.0,0,0,0,0,0.0,29,87,1,117,0,-58,0,0.05588082474805439,0,3264,0,2274,107,0,5645,990,0.1593698420180678,5205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7860,14044,111,2765,open
2781,org/apache/jmeter/gui,org/apache/jmeter/gui/MainFrame.java,99,true,15,39,505,9,12,216,5,32,0.3757094211123723,542,234,0.4317343173431734,0.26666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,STYLE,0.024193548387096774,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.014326647564469915,0.004297994269340974,0.0014326647564469914,-1.0,0.2,0.007619047619047621,0.3609022556390977,0.42506765552712783,-0.6,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.4,0.3333333333333333,58,7619,3457,10274,0,0.0,0,0,0,0,0.0,290,448,11,749,0,-158,0,0.08406831189763893,0,3264,0,2274,107,0,5645,990,0.1593698420180678,127,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,2781,14044,111,2765,open
2781,org/apache/jmeter/gui,org/apache/jmeter/gui/MainFrame.java,99,true,0,39,505,9,19,216,1,32,0.7060158910329172,542,234,0.4317343173431734,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,3,PERFORMANCE,0.05161290322580645,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.014326647564469915,0.004297994269340974,0.0,0.0,0.71875,0.028878348214285716,0.7045454545454546,0.1677679897339876,0.4375,0.041935483870967745,0.03225806451612903,0.1677679897339876,-0.4,0.3333333333333333,92,11106,4859,13761,0,0.0,0,0,0,0,0.0,290,448,11,749,0,-158,0,0.08406831189763893,0,3264,0,2274,107,0,5645,990,0.1593698420180678,127,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,2781,14044,111,2765,open
2781,org/apache/jmeter/gui,org/apache/jmeter/gui/MainFrame.java,99,true,0,39,505,9,16,216,1,32,0.753688989784336,542,234,0.4317343173431734,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,3,PERFORMANCE,0.05161290322580645,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.014326647564469915,0.004297994269340974,0.0,0.0,0.71875,0.028878348214285716,0.7045454545454546,0.1677679897339876,0.4375,0.041935483870967745,0.03225806451612903,0.1677679897339876,-0.4,0.3333333333333333,92,11106,4859,13761,0,0.0,0,0,0,0,0.0,290,448,11,749,0,-158,0,0.08406831189763893,0,3264,0,2274,107,0,5645,990,0.1593698420180678,127,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,2781,14044,111,2765,open
13761,org/apache/jmeter/gui/action,org/apache/jmeter/gui/action/AboutCommand.java,4859,true,0,3,358,2,16,191,1,60,0.7142857142857143,75,39,0.52,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,PERFORMANCE,0.05161290322580645,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.02148997134670487,0.0014326647564469914,0.0,0.0,0.71875,0.028878348214285716,0.7045454545454546,0.1677679897339876,0.4375,0.041935483870967745,0.03225806451612903,0.1677679897339876,-0.2,-1.0,20,11106,4859,13761,0,0.0,0,0,0,0,0.0,226,39,2,267,0,187,0,0.06399579415242292,0,4614,0,2528,382,0,7524,2086,0.07143116844098704,125,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2779,14044,124,2778,open
10182,org/apache/jmeter/gui/action,org/apache/jmeter/gui/action/ActionRouter.java,3249,true,22,15,358,2,20,191,5,60,0.9807692307692307,208,104,0.5,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,MT_CORRECTNESS,0.0016129032258064516,DC_PARTIALLY_CONSTRUCTED,14,2,1,0.02148997134670487,0.0014326647564469914,0.0014326647564469914,1.0,1.0,0.0,0.38461538461538464,0.1130436904174885,1.0,0.0032258064516129032,0.004838709677419355,0.1130436904174885,-0.2,1.0,48,10693,4577,13348,0,0.0,0,0,0,0,0.0,651,72,14,737,0,579,0,0.11872393461383525,0,4614,0,2528,382,0,7524,2086,0.07143116844098704,125,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,2779,14044,124,2778,close
11965,org/apache/jmeter/gui/action,org/apache/jmeter/gui/action/Copy.java,4073,true,13,8,358,1,8,191,2,60,0.5510204081632653,103,28,0.27184466019417475,0.9230769230769231,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,STYLE,0.012903225806451613,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.02148997134670487,0.0014326647564469914,0.0014326647564469914,-1.0,0.125,0.005208333333333333,0.3609022556390977,0.42506765552712783,-0.75,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.2,-1.0,24,10734,4592,13389,0,0.0,0,0,0,0,0.0,58,59,1,118,0,-1,0,0.07533808868894419,0,4614,0,2528,382,0,7524,2086,0.07143116844098704,127,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2781,14044,124,2778,open
2781,org/apache/jmeter/gui/action,org/apache/jmeter/gui/action/ExitCommand.java,99,true,54,3,358,1,16,191,16,60,0.9125,39,31,0.7948717948717948,0.2037037037037037,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,BAD_PRACTICE,0.008064516129032258,DM_EXIT,16,2,1,0.02148997134670487,0.0014326647564469914,0.0014326647564469914,-1.0,0.8,0.019999999999999997,0.41379310344827586,0.1048601512534388,0.6,0.03225806451612903,0.017741935483870968,0.1048601512534388,-0.2,-1.0,22,10762,4598,13417,0,0.0,0,0,0,0,0.0,130,96,6,232,0,34,0,0.04509106054373395,0,4614,0,2528,382,0,7524,2086,0.07143116844098704,127,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2781,14044,124,2778,open
2781,org/apache/jmeter/gui/action,org/apache/jmeter/gui/action/Help.java,99,true,25,2,358,1,0,191,5,60,0.6814159292035398,64,34,0.53125,1.0,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,STYLE,0.020967741935483872,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.02148997134670487,0.0014326647564469914,0.0014326647564469914,-1.0,0.15384615384615385,0.006198929275852353,0.3609022556390977,0.42506765552712783,-0.6923076923076923,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.2,-1.0,22,10513,4439,13168,0,0.0,0,0,0,0,0.0,114,20,1,135,0,94,0,0.04137114358850435,0,4614,0,2528,382,0,7524,2086,0.07143116844098704,127,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2781,14044,124,2778,open
