F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-buschmi@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F85,F73,F84,F146,F147,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
1192,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,5083,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
4586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8477,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
399,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4290,1,25862,397,4288,3892,
2669,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,6560,1,25862,397,4288,3892,
399,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4290,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
7128,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11019,1,25862,388,4279,3892,
399,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4290,1,25862,388,4279,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
8311,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12202,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
8311,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12202,1,25862,397,4288,3892,
1813,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5704,1,25862,397,4288,3892,
1813,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5704,1,25862,397,4288,3892,
1813,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5704,1,25862,397,4288,3892,
1794,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,5685,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
969,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,4860,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
399,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,4290,1,25862,397,4288,3892,
1092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4983,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
8311,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12202,1,25862,397,4288,3892,
8311,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12202,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
1284,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,5175,1,25862,397,4288,3892,
1284,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,5175,1,25862,397,4288,3892,
1284,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,5175,1,25862,397,4288,3892,
1284,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,5175,1,25862,397,4288,3892,
1284,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,5175,1,25862,397,4288,3892,
1284,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,5175,1,25862,397,4288,3892,
1284,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,5175,1,25862,397,4288,3892,
1284,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,5175,1,25862,397,4288,3892,
1284,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,5175,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
1284,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,5175,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
399,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
399,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,4290,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
8099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11990,1,25862,388,4279,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
187,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4078,1,25862,187,4078,3892,
187,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4078,1,25862,187,4078,3892,
187,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4078,1,25862,187,4078,3892,
187,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4078,1,25862,187,4078,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
1098,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,4989,1,25862,400,4291,3892,
1098,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,4989,1,25862,400,4291,3892,
1098,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,4989,1,25862,400,4291,3892,
6351,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10242,1,25862,400,4291,3892,
6351,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10242,1,25862,400,4291,3892,
6351,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,10242,1,25862,400,4291,3892,
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6301,1,25862,400,4291,3892,
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6301,1,25862,400,4291,3892,
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6301,1,25862,400,4291,3892,
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6301,1,25862,400,4291,3892,
1098,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,4989,1,25862,400,4291,3892,
1098,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,4989,1,25862,400,4291,3892,
6351,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10242,1,18246,400,4291,3892,
6351,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10242,1,25862,400,4291,3892,
6351,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10242,1,25862,400,4291,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4157,1,25862,266,4157,3892,
266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4157,1,25862,266,4157,3892,
6351,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,397,4288,3892,
6351,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,397,4288,3892,
6351,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,397,4288,3892,
1813,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,5704,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
6351,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,397,4288,3892,
6351,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,397,4288,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
1983,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5874,1,25862,397,4288,3892,
1983,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5874,1,25862,397,4288,3892,
1983,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5874,1,25862,397,4288,3892,
1983,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5874,1,25862,397,4288,3892,
1983,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5874,1,25862,397,4288,3892,
1983,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5874,1,25862,397,4288,3892,
1983,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5874,1,25862,397,4288,3892,
1983,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5874,1,25862,397,4288,3892,
1983,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5874,1,25862,397,4288,3892,
8908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12799,1,25862,388,4279,3892,
8908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12799,1,25862,388,4279,3892,
1510,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,5401,1,25862,388,4279,3892,
1510,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,5401,1,25862,388,4279,3892,
6351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,234,4125,3892,
6351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,234,4125,3892,
6351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5401,1,18246,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5401,1,18246,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5401,1,18246,234,4125,3892,
4284,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8175,1,25862,234,4125,3892,
1229,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,5120,1,25862,234,4125,3892,
524,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,4415,1,25862,234,4125,3892,
524,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4415,1,25862,234,4125,3892,
524,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,4415,1,25862,234,4125,3892,
524,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,4415,1,25862,234,4125,3892,
524,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,4415,1,25862,234,4125,3892,
524,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,4415,1,25862,234,4125,3892,
524,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,4415,1,25862,234,4125,3892,
234,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,4125,1,25862,234,4125,3892,
399,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,4290,1,25862,234,4125,3892,
399,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,4290,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5401,1,25862,234,4125,3892,
8099,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,11990,1,25862,234,4125,3892,
1813,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,5704,1,25862,234,4125,3892,
1813,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,5704,1,25862,234,4125,3892,
1813,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,5704,1,25862,234,4125,3892,
3410,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7301,1,25862,234,4125,3892,
3410,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7301,1,25862,234,4125,3892,
737,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4628,1,25862,234,4125,3892,
1813,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,5704,1,25862,234,4125,3892,
1813,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,5704,1,25862,234,4125,3892,
2539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6430,1,25862,234,4125,3892,
2539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6430,1,25862,234,4125,3892,
2539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6430,1,25862,234,4125,3892,
969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,1,25862,234,4125,3892,
969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5401,1,25862,234,4125,3892,
1510,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,5401,1,25862,234,4125,3892,
1481,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5372,1,25862,234,4125,3892,
1481,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5372,1,25862,234,4125,3892,
7993,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11884,1,25862,234,4125,3892,
7993,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11884,1,25862,234,4125,3892,
7993,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11884,1,25862,234,4125,3892,
7993,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11884,1,25862,234,4125,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6742,1,25862,388,4279,3892,
966,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,4857,1,25862,388,4279,3892,
966,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,4857,1,25862,388,4279,3892,
3215,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,7106,1,25862,281,4172,3892,
669,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4560,1,25862,281,4172,3892,
399,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4290,1,25862,281,4172,3892,
399,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4290,1,25862,281,4172,3892,
5748,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,9639,1,25862,281,4172,3892,
1229,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,5120,1,25862,281,4172,3892,
8311,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,12202,1,25862,281,4172,3892,
8311,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12202,1,25862,281,4172,3892,
588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4479,1,25862,281,4172,3892,
2851,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,6742,1,25862,281,4172,3892,
1510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,1,25862,281,4172,3892,
1510,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5401,1,25862,281,4172,3892,
737,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,4628,1,25862,388,4279,3892,
737,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,4628,1,25862,388,4279,3892,
737,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,4628,1,25862,388,4279,3892,
399,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,4290,1,25862,388,4279,3892,
399,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,4290,1,25862,388,4279,3892,
399,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,4290,1,25862,388,4279,3892,
399,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,4290,1,25862,388,4279,3892,
1510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,1,25862,388,4279,3892,
281,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4172,1,25862,281,4172,3892,
4284,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8175,1,25862,281,4172,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6742,1,25862,388,4279,3892,
1813,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,5704,1,25862,388,4279,3892,
1510,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,5401,1,25862,388,4279,3892,
1510,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5401,1,25862,388,4279,3892,
1510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,1,25862,388,4279,3892,
399,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4290,1,25862,385,4276,3892,
1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5626,1,25862,385,4276,3892,
1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5626,1,25862,385,4276,3892,
1080,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4971,1,25862,385,4276,3892,
1080,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4971,1,25862,385,4276,3892,
1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4971,1,25862,385,4276,3892,
1080,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4971,1,25862,385,4276,3892,
1417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5308,1,25862,385,4276,3892,
1080,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4971,1,25862,385,4276,3892,
1145,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,5036,1,25862,327,4218,3892,
1145,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,5036,1,25862,327,4218,3892,
1145,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,5036,1,25862,327,4218,3892,
1145,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,5036,1,25862,327,4218,3892,
1145,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,5036,1,25862,327,4218,3892,
1145,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,5036,1,25862,327,4218,3892,
1145,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,5036,1,25862,327,4218,3892,
