F72,F54,F55,F25,F64,F67,F69,F101,F102,F105,F108,F3-Class,F3-Among[],F3-String,F3-int,F7-++,F13-private,F18-public,F1-find_among_b,F5-java.lang.RuntimeException,F15-protected,F15-public,F4-boolean,F4-int,F94,F95,F22,F112,F116,F117,F118,F120,F110,F121,F122,F123,F77,F70,F41,F43,F46,F126,F127,F129,F36,F130,F131,F132,F37,F134,F135,F136,F83,F71-chrism@apache.org,F71-sarowe@apache.org,F71-gsingers@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F74,F73,F84,category
11788,org/apache/lucene/analysis/charfilter,org/apache/lucene/analysis/charfilter/MappingCharFilterFactory.java,980,70,1,13,0.8188405797101449,91,0.6607142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2.4354603019970775E-4,-1.0,0.5664335664335665,0.005581513210248112,0.5912033041944769,0.1888111888111888,0.01829924650161464,0.1652314316469322,0.5912033041944769,7897,11788,0,0,0.005494505494505495,125,29,160,0,96,0.18074742482454384,90623,0,1028,182494,-220,1510,0,1,0,0,0,0,0,0,1,0,0,5401,25862,399,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
14183,org/apache/lucene/analysis/cjk,org/apache/lucene/analysis/cjk/CJKBigramFilter.java,1188,277,1,15,0.4793388429752066,197,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0.0012177301509985387,-1.0,0.047619047619047616,0.0011337868480725622,0.2761328796198629,-0.8095238095238095,0.0032292787944025836,0.019106566200215284,0.2761328796198629,10292,14183,1,0,0.01188034188034188,311,7,321,0,304,0.10082184331412287,805,0,52,1054,608,788,0,1,0,0,0,0,0,0,0,0,0,4679,25862,399,open
14183,org/apache/lucene/analysis/cjk,org/apache/lucene/analysis/cjk/CJKBigramFilter.java,1188,277,1,15,0.4793388429752066,197,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0.0012177301509985387,-1.0,0.047619047619047616,0.0011337868480725622,0.2761328796198629,-0.8095238095238095,0.0032292787944025836,0.019106566200215284,0.2761328796198629,10292,14183,1,0,0.01188034188034188,311,7,321,0,304,0.10082184331412287,805,0,52,1054,608,788,0,1,0,0,0,0,0,0,0,0,0,4679,25862,399,open
14183,org/apache/lucene/analysis/cjk,org/apache/lucene/analysis/cjk/CJKBigramFilter.java,1188,277,1,15,0.4793388429752066,197,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0.0012177301509985387,-1.0,0.047619047619047616,0.0011337868480725622,0.2761328796198629,-0.8095238095238095,0.0032292787944025836,0.019106566200215284,0.2761328796198629,10292,14183,1,0,0.01188034188034188,311,7,321,0,304,0.10082184331412287,805,0,52,1054,608,788,0,1,0,0,0,0,0,0,0,0,0,4679,25862,399,open
14183,org/apache/lucene/analysis/cjk,org/apache/lucene/analysis/cjk/CJKBigramFilter.java,1188,277,1,15,0.4793388429752066,197,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0.0012177301509985387,-1.0,0.047619047619047616,0.0011337868480725622,0.2761328796198629,-0.8095238095238095,0.0032292787944025836,0.019106566200215284,0.2761328796198629,10292,14183,1,0,0.01188034188034188,311,7,321,0,304,0.10082184331412287,805,0,52,1054,608,788,0,1,0,0,0,0,0,0,0,0,0,4679,25862,399,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
12799,org/apache/lucene/analysis/cn/smart,org/apache/lucene/analysis/cn/smart/AnalyzerProfile.java,1078,141,1,7,0.7252747252747253,51,0.6190476190476191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,3,4.870920603994155E-4,-1.0,0.0,0.0,0.16718586835420737,-1.0,0.004036598493003229,0.06001076426264801,0.16718586835420737,1510,5401,33,0,0.010848126232741617,191,96,288,0,95,0.04423371779483079,1908,0,7,3082,741,1510,0,0,0,0,0,0,0,0,0,0,0,5401,25862,388,open
12799,org/apache/lucene/analysis/cn/smart,org/apache/lucene/analysis/cn/smart/AnalyzerProfile.java,1078,141,1,1,0.43956043956043955,51,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,4.870920603994155E-4,0.0,0.6666666666666666,0.01851851851851852,0.16067158142928858,0.3333333333333333,0.0034983853606027986,0.03336921420882669,0.16067158142928858,16382,20273,33,0,0.010848126232741617,191,96,288,0,95,0.04423371779483079,1908,0,7,3082,741,1510,0,0,0,0,0,0,0,1,0,0,0,5401,25862,388,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1791,729,1,1,0.38783269961977185,181,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,2,0.0014612761811982464,1.0,0.13953488372093023,0.003001622498647918,0.2761328796198629,-0.6046511627906976,0.0032292787944025836,0.019106566200215284,0.2761328796198629,16382,20273,18,0,0.010227272727272727,465,243,708,0,222,0.015055541269916173,4684,0,7,6633,2742,1510,0,1,0,0,0,0,0,1,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1791,729,1,1,0.4144486692015209,181,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,2,0.0014612761811982464,1.0,0.25,0.09375,0.006071428571428573,-0.125,0.0,5.382131324004305E-4,0.006071428571428573,16382,20273,18,0,0.010227272727272727,465,243,708,0,222,0.015055541269916173,4684,0,7,6633,2742,1510,0,1,0,0,0,0,0,1,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1791,729,1,8,0.5703422053231939,181,0.13636363636363635,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,6,3,0.0014612761811982464,0.0,0.2,0.004000000000000001,0.2761328796198629,-0.5333333333333333,0.0032292787944025836,0.019106566200215284,0.2761328796198629,1510,5401,18,0,0.010227272727272727,465,243,708,0,222,0.015055541269916173,4684,0,7,6633,2742,1510,0,0,0,0,0,0,0,0,0,0,0,5401,25862,388,open
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1791,729,1,1,0.3650190114068441,181,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,3,0.0014612761811982464,1.0,0.2,0.004000000000000001,0.2761328796198629,-0.5333333333333333,0.0032292787944025836,0.019106566200215284,0.2761328796198629,1510,5401,18,0,0.010227272727272727,465,243,708,0,222,0.015055541269916173,4684,0,7,6633,2742,1510,0,0,0,0,0,0,0,0,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1791,729,1,1,0.38783269961977185,181,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,3,0.0014612761811982464,1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,16382,20273,18,0,0.010227272727272727,465,243,708,0,222,0.015055541269916173,4684,0,7,6633,2742,1510,0,1,0,0,0,0,0,1,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java,1791,729,1,36,0.6448669201520912,181,0.07727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,6,2,0.0014612761811982464,0.0,0.5,0.00625,0.2761328796198629,0.0,0.0032292787944025836,0.019106566200215284,0.2761328796198629,16382,20273,18,0,0.010227272727272727,465,243,708,0,222,0.015055541269916173,4684,0,7,6633,2742,1510,0,1,0,0,0,0,0,1,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/HHMMSegmenter.java,1791,729,1,35,0.5485436893203883,136,0.28611111111111115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2,2.4354603019970775E-4,1.0,0.26666666666666666,0.0044444444444444444,0.5912033041944769,-0.4,0.01829924650161464,0.1652314316469322,0.5912033041944769,16382,20273,18,0,0.010227272727272727,556,208,764,0,348,0.036125471540788275,4684,0,7,6633,2742,8311,0,0,0,0,0,0,0,1,0,0,0,12202,25862,388,close
10242,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/PathNode.java,840,729,1,4,0.48,40,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,4.870920603994155E-4,1.0,0.3,0.0052499999999999995,0.2761328796198629,-0.2,0.0032292787944025836,0.019106566200215284,0.2761328796198629,16382,20273,18,0,0.010227272727272727,158,71,229,0,87,0.00647586932326771,4684,0,7,6633,2742,6351,0,0,0,0,0,0,0,1,1,0,0,10242,25862,388,close
10242,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/PathNode.java,840,729,1,4,0.48,40,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,3,4.870920603994155E-4,1.0,0.35384615384615387,0.005196342119419043,0.5912033041944769,-0.12307692307692308,0.01829924650161464,0.1652314316469322,0.5912033041944769,16382,20273,18,0,0.010227272727272727,158,71,229,0,87,0.00647586932326771,4684,0,7,6633,2742,6351,0,0,0,0,0,0,0,1,1,0,0,10242,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/SegToken.java,1791,729,1,1,0.5702479338842975,55,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2,2.4354603019970775E-4,1.0,0.16304347826086957,0.011371691871455576,0.16067158142928858,-0.6086956521739131,0.0034983853606027986,0.03336921420882669,0.16067158142928858,16382,20273,18,0,0.010227272727272727,226,108,334,0,118,0.03238382648304762,4684,0,7,6633,2742,8311,0,0,0,0,0,0,0,1,0,0,0,12202,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1791,729,1,1,0.32447817836812143,332,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,2,0.001948368241597662,1.0,0.13953488372093023,0.003001622498647918,0.2761328796198629,-0.6046511627906976,0.0032292787944025836,0.019106566200215284,0.2761328796198629,16382,20273,18,0,0.010227272727272727,1527,546,2075,0,981,0.03770654442850823,4684,0,7,6633,2742,1510,0,1,0,0,0,0,0,1,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1791,729,1,7,0.9032258064516129,332,0.3157894736842105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,2,0.001948368241597662,1.0,0.5,0.005681818181818182,0.5912033041944769,0.0,0.01829924650161464,0.1652314316469322,0.5912033041944769,16382,20273,18,0,0.010227272727272727,1527,546,2075,0,981,0.03770654442850823,4684,0,7,6633,2742,1510,0,1,0,0,0,0,0,1,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1791,729,1,1,0.2618595825426945,332,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,2,0.001948368241597662,1.0,0.25,0.09375,0.006071428571428573,-0.125,0.0,5.382131324004305E-4,0.006071428571428573,16382,20273,18,0,0.010227272727272727,1527,546,2075,0,981,0.03770654442850823,4684,0,7,6633,2742,1510,0,1,0,0,0,0,0,1,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1791,729,1,6,0.3605313092979127,332,0.13636363636363635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,3,0.001948368241597662,0.0,0.2,0.004000000000000001,0.2761328796198629,-0.5333333333333333,0.0032292787944025836,0.019106566200215284,0.2761328796198629,1510,5401,18,0,0.010227272727272727,1527,546,2075,0,981,0.03770654442850823,4684,0,7,6633,2742,1510,0,0,0,0,0,0,0,0,0,0,0,5401,25862,388,open
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1791,729,1,1,0.3092979127134725,332,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,3,0.001948368241597662,1.0,0.2,0.004000000000000001,0.2761328796198629,-0.5333333333333333,0.0032292787944025836,0.019106566200215284,0.2761328796198629,1510,5401,18,0,0.010227272727272727,1527,546,2075,0,981,0.03770654442850823,4684,0,7,6633,2742,1510,0,0,0,0,0,0,0,0,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1791,729,1,1,0.32447817836812143,332,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,3,0.001948368241597662,1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,16382,20273,18,0,0.010227272727272727,1527,546,2075,0,981,0.03770654442850823,4684,0,7,6633,2742,1510,0,1,0,0,0,0,0,1,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1791,729,1,26,0.4045540796963947,332,0.08716577540106951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,8,2,0.001948368241597662,0.0,0.5,0.00625,0.2761328796198629,0.0,0.0032292787944025836,0.019106566200215284,0.2761328796198629,16382,20273,18,0,0.010227272727272727,1527,546,2075,0,981,0.03770654442850823,4684,0,7,6633,2742,1510,0,1,0,0,0,0,0,1,0,0,0,5401,25862,388,close
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1791,729,1,6,0.8387096774193549,332,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,8,3,0.001948368241597662,1.0,0.21052631578947367,0.0037773860488541926,0.5912033041944769,-0.3684210526315789,0.01829924650161464,0.1652314316469322,0.5912033041944769,16382,20273,18,0,0.010227272727272727,1527,546,2075,0,981,0.03770654442850823,4684,0,7,6633,2742,1510,0,1,0,0,0,0,0,1,0,0,0,5401,25862,388,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
13727,org/apache/lucene/analysis/compound,org/apache/lucene/analysis/compound/CompoundWordTokenFilterBase.java,1146,170,2,1,0.9387755102040817,88,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,3,2.4354603019970775E-4,0.0,0.13333333333333333,0.0064197530864197536,0.16718586835420737,-0.4666666666666667,0.004036598493003229,0.06001076426264801,0.16718586835420737,17732,21623,2,0,0.015216838120063926,604,383,1003,0,221,0.14909460280360864,1995,0,27,3468,549,1813,0,0,0,1,0,0,0,1,0,1,0,5704,25862,399,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
12799,org/apache/lucene/analysis/compound/hyphenation,org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,1078,146,1,1,0.6129032258064516,66,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,2,7.306380905991232E-4,1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,17732,21623,20,0,0.0037921880925293897,200,100,300,0,100,0.011536791284564786,4727,0,5,6731,2728,8908,0,0,0,0,0,0,0,0,0,0,0,12799,25862,400,close
12799,org/apache/lucene/analysis/compound/hyphenation,org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,1078,146,1,1,0.49193548387096775,66,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,2,7.306380905991232E-4,1.0,0.16304347826086957,0.011371691871455576,0.16067158142928858,-0.6086956521739131,0.0034983853606027986,0.03336921420882669,0.16067158142928858,17732,21623,20,0,0.0037921880925293897,200,100,300,0,100,0.011536791284564786,4727,0,5,6731,2728,8908,0,0,0,0,0,0,0,0,0,0,0,12799,25862,400,close
12799,org/apache/lucene/analysis/compound/hyphenation,org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,1078,146,1,3,0.5725806451612904,66,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,2,7.306380905991232E-4,1.0,0.16304347826086957,0.011371691871455576,0.16067158142928858,-0.6086956521739131,0.0034983853606027986,0.03336921420882669,0.16067158142928858,17732,21623,20,0,0.0037921880925293897,200,100,300,0,100,0.011536791284564786,4727,0,5,6731,2728,8908,0,0,0,0,0,0,0,0,0,0,0,12799,25862,400,close
17957,org/apache/lucene/analysis/compound/hyphenation,org/apache/lucene/analysis/compound/hyphenation/CharVector.java,1791,146,1,1,0.6222222222222222,75,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,2,9.74184120798831E-4,1.0,0.5,0.00625,0.2761328796198629,0.18181818181818182,0.0032292787944025836,0.019106566200215284,0.2761328796198629,17732,21623,20,0,0.0037921880925293897,330,112,442,0,218,0.032524173862385826,4727,0,5,6731,2728,8908,0,0,0,0,0,0,0,0,0,0,0,12799,25862,400,close
17957,org/apache/lucene/analysis/compound/hyphenation,org/apache/lucene/analysis/compound/hyphenation/CharVector.java,1791,146,1,1,0.6666666666666666,75,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,2,9.74184120798831E-4,1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,17732,21623,20,0,0.0037921880925293897,330,112,442,0,218,0.032524173862385826,4727,0,5,6731,2728,8908,0,0,0,0,0,0,0,0,0,0,0,12799,25862,400,close
17957,org/apache/lucene/analysis/compound/hyphenation,org/apache/lucene/analysis/compound/hyphenation/CharVector.java,1791,146,1,1,0.45185185185185184,75,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,2,9.74184120798831E-4,1.0,0.16304347826086957,0.011371691871455576,0.16067158142928858,-0.6086956521739131,0.0034983853606027986,0.03336921420882669,0.16067158142928858,17732,21623,20,0,0.0037921880925293897,330,112,442,0,218,0.032524173862385826,4727,0,5,6731,2728,8908,0,0,0,0,0,0,0,0,0,0,0,12799,25862,400,close
17957,org/apache/lucene/analysis/compound/hyphenation,org/apache/lucene/analysis/compound/hyphenation/CharVector.java,1791,146,1,3,0.5259259259259259,75,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,2,9.74184120798831E-4,1.0,0.16304347826086957,0.011371691871455576,0.16067158142928858,-0.6086956521739131,0.0034983853606027986,0.03336921420882669,0.16067158142928858,17732,21623,20,0,0.0037921880925293897,330,112,442,0,218,0.032524173862385826,4727,0,5,6731,2728,8908,0,0,0,0,0,0,0,0,0,0,0,12799,25862,400,close
