F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-PatternSet,F16-RepositoryBase,F16-Profile,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-void,F16-int,F16-boolean,F16-Repository,F16-Date,F16-String,F16-ConfigurationContainer,F16-PluginConfiguration,F16-Model,F16-Settings,F3-NA,F3-planItemIterator.next(),F3-Model,F3-Class,F3-localRepository(),F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-File,F3-InputStream,F3-null,F3-boolean,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F3-TaskSegment,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-static,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-StringTokenizer,F2-Short,F2-HashMap<String Artifact>,F2-String,F2-Iterator,F2-Collections,F2-Double,F2-ArtifactTransferEvent,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-List,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.HashMap,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-org.apache.maven.model.io.xpp3.ConfigurationContainer,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.lifecycle.internal.ConcurrentBuildLogger,F6-org.apache.maven.model.io.xpp3.FileSet,F6-java.lang.StringBuilder,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getRepositories,F1-getId,F1-intValue,F1-getBasedir,F1-getPluginRepositories,F1-longValue,F1-get,F1-equals,F1-floatValue,F1-charAt,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-start,F9-buildStartTime,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-modelCache,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-int,F4-String,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-Authentication,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-NA,F8-InternalConfig,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-handyande@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-bentmann@apache.org,F71-pgier@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
1018,org/apache/maven/model,org/apache/maven/model/Scm.java,0,true,0,11,2568,1,4,718,1,83,0.0860655737704918,79,141,1.7848101265822784,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110,1,BAD_PRACTICE,0.10236220472440945,SE_NO_SERIALVERSIONID,19,3,0,0.12222222222222222,0.0011111111111111111,0.0,0.0,0.04395604395604396,0.002626494384736143,0.1437125748502994,0.2793082438631605,-0.9120879120879121,0.010123734533183352,0.024746906636670417,0.2793082438631605,-1.0,-1.0,0,9160,3012,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1480,0,37,0,0,1517,1443,0.015068377378745402,9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,9157,0,open
1168,org/apache/maven/model,org/apache/maven/model/ScmTest.java,272,true,4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110,1,CORRECTNESS,0.04161979752530934,RV_RETURN_VALUE_IGNORED,8,3,1,0.12222222222222222,0.0011111111111111111,0.0011111111111111111,-1.0,0.0,0.0,0.0625,0.08116319444444443,-0.918918918918919,0.0011248593925759281,0.0022497187851518562,0.08116319444444443,-1.0,-1.0,1,1238,874,2256,0,0.0,0,0,0,0,0.0,40,1,0,41,0,39,0,0.009236814252128545,0,1480,0,37,0,0,1517,1443,0.015068377378745402,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1168,10178,9157,0,open
1018,org/apache/maven/model,org/apache/maven/model/Site.java,0,true,0,9,2568,1,5,718,1,83,0.08196721311475409,70,92,1.3142857142857143,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110,1,BAD_PRACTICE,0.10236220472440945,SE_NO_SERIALVERSIONID,19,3,0,0.12222222222222222,0.0011111111111111111,0.0,0.0,0.04395604395604396,0.002626494384736143,0.1437125748502994,0.2793082438631605,-0.9120879120879121,0.010123734533183352,0.024746906636670417,0.2793082438631605,-1.0,-1.0,0,9160,3012,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1480,0,37,0,0,1517,1443,0.015068377378745402,9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,9157,0,open
3432,org/apache/maven/model,org/apache/maven/model/SiteTest.java,1078,true,4,4,2568,1,8,718,1,83,0.75,24,23,0.9583333333333334,0.75,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110,1,CORRECTNESS,0.04161979752530934,RV_RETURN_VALUE_IGNORED,8,3,1,0.12222222222222222,0.0011111111111111111,0.0011111111111111111,-1.0,0.0,0.0,0.0625,0.08116319444444443,-0.918918918918919,0.0011248593925759281,0.0022497187851518562,0.08116319444444443,-1.0,-1.0,1,1238,874,2256,0,0.0,0,0,0,0,0.0,40,1,0,41,0,39,0,0.00899378717932717,0,1480,0,37,0,0,1517,1443,0.015068377378745402,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1168,10178,9157,0,open
2264,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelBuilder.java,882,true,81,37,1488,2,0,284,15,38,0.2565789473684211,839,29,0.03456495828367104,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,5,STYLE,0.14510686164229472,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.013333333333333334,0.005555555555555556,0.0022222222222222222,-1.0,0.03875968992248062,0.001774160779028275,0.07888631090487239,0.48447078656207626,-0.8062015503875969,0.01124859392575928,0.0281214848143982,0.48447078656207626,-0.8333333333333334,-0.6,74,1246,882,2264,105,0.2714009661835749,1,30,75,136,0.019115128268215823,916,179,69,1164,16,737,21,0.22166584758755198,38,2313,1,353,89,5,2755,1960,0.09997562827340595,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1063,10178,46,1063,open
2264,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelBuilder.java,882,true,81,37,1488,2,20,284,15,38,0.3016917293233083,839,29,0.03456495828367104,0.6296296296296297,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,5,PERFORMANCE,0.006749156355455568,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,2,0.013333333333333334,0.005555555555555556,0.0022222222222222222,-1.0,0.0,0.0,0.18137254901960784,0.5027131268546583,-0.6666666666666666,0.00562429696287964,0.04049493813273341,0.5027131268546583,-0.8333333333333334,-0.6,44,966,821,1984,105,0.2714009661835749,1,30,75,136,0.019115128268215823,916,179,69,1164,16,737,21,0.22166584758755198,38,2313,1,353,89,5,2755,1960,0.09997562827340595,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1063,10178,46,1063,open
2264,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelBuilder.java,882,true,94,37,1488,2,20,284,27,38,0.8740601503759399,839,29,0.03456495828367104,0.3829787234042553,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,5,PERFORMANCE,0.006749156355455568,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.013333333333333334,0.005555555555555556,0.0011111111111111111,-1.0,0.0,0.0,0.18137254901960784,0.5027131268546583,-0.6666666666666666,0.00562429696287964,0.04049493813273341,0.5027131268546583,-0.8333333333333334,-0.6,44,966,821,1984,105,0.2714009661835749,1,30,75,136,0.019115128268215823,916,179,69,1164,16,737,21,0.22166584758755198,38,2313,1,353,89,5,2755,1960,0.09997562827340595,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1063,10178,46,1063,open
2264,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelBuilder.java,882,true,36,37,1488,2,0,284,12,38,0.5780075187969925,839,29,0.03456495828367104,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,5,PERFORMANCE,0.007874015748031496,WMI_WRONG_MAP_ITERATOR,18,2,1,0.013333333333333334,0.005555555555555556,0.0011111111111111111,-1.0,0.5714285714285714,0.02040816326530612,0.18137254901960784,0.5027131268546583,0.14285714285714285,0.00562429696287964,0.04049493813273341,0.5027131268546583,-0.8333333333333334,-0.6,19,566,605,1584,105,0.2714009661835749,1,30,75,136,0.019115128268215823,916,179,69,1164,16,737,21,0.22166584758755198,38,2313,1,353,89,5,2755,1960,0.09997562827340595,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1063,10178,46,1063,open
2264,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelBuilder.java,882,true,0,37,1488,2,16,284,1,38,0.7969924812030075,839,29,0.03456495828367104,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,5,PERFORMANCE,0.0281214848143982,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.013333333333333334,0.005555555555555556,0.0,0.0,0.68,0.01813333333333333,0.18137254901960784,0.5027131268546583,0.4,0.00562429696287964,0.04049493813273341,0.5027131268546583,-0.8333333333333334,-0.6,74,1246,882,2264,105,0.2714009661835749,1,30,75,136,0.019115128268215823,916,179,69,1164,16,737,21,0.22166584758755198,38,2313,1,353,89,5,2755,1960,0.09997562827340595,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1063,10178,46,1063,close
1851,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelProcessor.java,778,true,3,6,1488,1,8,284,1,38,0.7375,49,18,0.3673469387755102,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,STYLE,0.08323959505061868,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.013333333333333334,0.0044444444444444444,0.0011111111111111111,-1.0,0.06756756756756757,0.0030001043514557035,0.07888631090487239,0.48447078656207626,-0.5540540540540541,0.01124859392575928,0.0281214848143982,0.48447078656207626,-0.8333333333333334,-1.0,1,568,605,1586,105,0.0,1,30,75,136,0.019115128268215823,73,0,0,73,0,73,0,0.3507142857142857,0,2313,0,353,89,0,2755,1960,0.09997562827340595,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1499,10178,46,1063,open
1851,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelProcessor.java,778,true,3,6,1488,1,8,284,1,38,0.8125,49,18,0.3673469387755102,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,STYLE,0.08323959505061868,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,3,0.013333333333333334,0.0044444444444444444,0.0033333333333333335,-1.0,0.06756756756756757,0.0030001043514557035,0.07888631090487239,0.48447078656207626,-0.5540540540540541,0.01124859392575928,0.0281214848143982,0.48447078656207626,-0.8333333333333334,-1.0,1,568,605,1586,105,0.0,1,30,75,136,0.019115128268215823,73,0,0,73,0,73,0,0.3507142857142857,0,2313,0,353,89,0,2755,1960,0.09997562827340595,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1499,10178,46,1063,open
1851,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelProcessor.java,778,true,3,6,1488,1,8,284,1,38,0.9625,49,18,0.3673469387755102,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,STYLE,0.08323959505061868,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,3,0.013333333333333334,0.0044444444444444444,0.0033333333333333335,-1.0,0.06756756756756757,0.0030001043514557035,0.07888631090487239,0.48447078656207626,-0.5540540540540541,0.01124859392575928,0.0281214848143982,0.48447078656207626,-0.8333333333333334,-1.0,1,568,605,1586,105,0.0,1,30,75,136,0.019115128268215823,73,0,0,73,0,73,0,0.3507142857142857,0,2313,0,353,89,0,2755,1960,0.09997562827340595,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1499,10178,46,1063,open
1851,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelProcessor.java,778,true,3,6,1488,1,8,284,1,38,0.8875,49,18,0.3673469387755102,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,STYLE,0.08323959505061868,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,3,0.013333333333333334,0.0044444444444444444,0.0033333333333333335,-1.0,0.06756756756756757,0.0030001043514557035,0.07888631090487239,0.48447078656207626,-0.5540540540540541,0.01124859392575928,0.0281214848143982,0.48447078656207626,-0.8333333333333334,-1.0,1,568,605,1586,105,0.0,1,30,75,136,0.019115128268215823,73,0,0,73,0,73,0,0.3507142857142857,0,2313,0,353,89,0,2755,1960,0.09997562827340595,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1499,10178,46,1063,open
2264,org/apache/maven/model/building,org/apache/maven/model/building/ModelBuildingException.java,882,true,0,8,1488,1,12,284,1,38,0.3611111111111111,101,60,0.594059405940594,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,1,BAD_PRACTICE,0.0011248593925759281,SE_BAD_FIELD_STORE,16,2,0,0.013333333333333334,0.0011111111111111111,0.0,0.0,0.0,0.0,0.1437125748502994,0.2793082438631605,-1.0,0.010123734533183352,0.024746906636670417,0.2793082438631605,-0.8333333333333334,-1.0,1,46,64,1064,105,0.12191103789126853,1,30,75,136,0.019115128268215823,133,15,0,148,11,118,63,0.04365996876777198,74,2313,0,353,89,52,2755,1960,0.09997562827340595,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1063,10178,46,1063,open
