F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-char[],F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-NamedList,F16-Void,F16-byte,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-Bits,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F7-|,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F12-long,F12-int,F12-BytesRef,F12-NA,F12-boolean,F12-Logger,F12-String[],F12-BytesRefBuilder,F12-NamedList,F12-String,F12-Scorer,F12-TermsEnum,F12-List<String>,F12-Token,F12-float,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-UAX29URLEmailTokenizerImpl,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-Map,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-File,F2-HTMLStripCharFilter,F6-java.lang.Exception,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.io.FileInputStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.IllegalStateException,F6-java.io.DataInputStream,F6-org.apache.solr.parser.Token,F6-org.apache.solr.search.IntFloatOpenHashMap,F6-org.apache.lucene.codecs.simpletext.AlreadyClosedException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-org.apache.solr.update.FSDataFastInputStream,F6-java.lang.StringBuilder,F6-org.apache.solr.uima.processor.JCasPool,F6-java.lang.Double,F6-org.apache.solr.client.solrj.impl.BasicHeader,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-clone,F1-jj_consume_token,F1-iterator,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-charAt,F1-getName,F1-toString,F1-length,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-SolrQueryRequestBase,F5-NA,F5-java.lang.Error,F5-MultiTermQueryWrapperFilter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-FastInputStream,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-bits,F9-request,F9-name,F9-shardName,F9-a,F9-boostedMap,F9-field,F9-map,F9-indexedField,F9-hi,F9-numDeadServersToTry,F9-expirationThresholdMilllis,F9-min,F9-source,F9-NA,F9-cached,F9-cachedAt,F9-servers,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-Float,F4-void,F4-List,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalReplicator,F8-TernaryTree,F8-CollectionShardAdminRequest,F8-InputWindowToken,F8-IntervalFacet,F8-Correction,F8-MockDirectoryWrapper,F8-SolrCore,F8-CombineSuggestionWrapper,F8-CurrentLevel,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ElevationObj,F8-Frame,F8-JavaUtilRegexMatcher,F8-Block,F8-Req,F8-CompoundToken,F11-term,F11-scorer,F11-propertyValue,F11-NA,F11-collection,F11-log,F11-node,F11-startOffset,F11-failedPings,F11-field,F11-start,F11-token,F11-replica,F11-propertyName,F11-endOffset,F11-vs,F11-_name,F11-clauses,F11-query,F11-state,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-gsingers@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-erick@apache.org,F71-romseygeek@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
11055,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/FastCharStream.java,835,true,4,14,1227,1,4,175,1,15,0.6074074074074074,93,24,0.25806451612903225,0.625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,BAD_PRACTICE,0.02645651562060231,NM_METHOD_NAMING_CONVENTION,16,2,1,0.012435793457691267,0.0010813733441470668,2.703433360367667E-4,-1.0,0.06382978723404255,0.0014938886373924852,0.15130434782608695,0.3534370427663847,-0.8297872340425532,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.9565217391304348,-1.0,6,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,202,1,0,203,0,201,0,0.02101649601345165,0,4265,0,219,101,0,4585,4046,0.03370907870792578,5618,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,10242,25862,236,4860,open
11055,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/FastCharStream.java,835,true,7,14,1227,1,3,175,1,15,0.7851851851851852,93,24,0.25806451612903225,0.7551020408163265,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,BAD_PRACTICE,0.02645651562060231,NM_METHOD_NAMING_CONVENTION,16,2,1,0.012435793457691267,0.0010813733441470668,2.703433360367667E-4,-1.0,0.06382978723404255,0.0014938886373924852,0.15130434782608695,0.3534370427663847,-0.8297872340425532,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.9565217391304348,-1.0,6,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,202,1,0,203,0,201,0,0.02101649601345165,0,4265,0,219,101,0,4585,4046,0.03370907870792578,5618,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,10242,25862,236,4860,open
11055,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/FastCharStream.java,835,true,3,14,1227,1,4,175,1,15,0.6888888888888889,93,24,0.25806451612903225,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,BAD_PRACTICE,0.02645651562060231,NM_METHOD_NAMING_CONVENTION,16,2,1,0.012435793457691267,0.0010813733441470668,2.703433360367667E-4,-1.0,0.06382978723404255,0.0014938886373924852,0.15130434782608695,0.3534370427663847,-0.8297872340425532,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.9565217391304348,-1.0,6,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,202,1,0,203,0,201,0,0.02101649601345165,0,4265,0,219,101,0,4585,4046,0.03370907870792578,5618,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,10242,25862,236,4860,open
11055,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/FastCharStream.java,835,true,5,14,1227,1,4,175,1,15,0.725925925925926,93,24,0.25806451612903225,0.6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,BAD_PRACTICE,0.02645651562060231,NM_METHOD_NAMING_CONVENTION,16,2,1,0.012435793457691267,0.0010813733441470668,2.703433360367667E-4,-1.0,0.06382978723404255,0.0014938886373924852,0.15130434782608695,0.3534370427663847,-0.8297872340425532,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.9565217391304348,-1.0,6,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,202,1,0,203,0,201,0,0.02101649601345165,0,4265,0,219,101,0,4585,4046,0.03370907870792578,5618,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,10242,25862,236,4860,open
7236,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/ParseException.java,360,true,6,5,1227,1,4,175,1,15,0.1925133689839572,110,63,0.5727272727272728,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,MALICIOUS_CODE,0.025612158739093723,EI_EXPOSE_REP2,18,2,2,0.012435793457691267,8.110300081103001E-4,5.406866720735334E-4,-1.0,0.16483516483516483,0.011472044439077407,0.37730870712401055,0.20296725198735363,-0.5934065934065934,0.0053475935828877,0.03630734590486912,0.20296725198735363,-0.9565217391304348,-1.0,8,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,382,38,2,422,0,344,0,0.06144717613805637,0,4265,0,219,101,0,4585,4046,0.03370907870792578,2612,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7236,25862,236,4860,open
7236,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/ParseException.java,360,true,6,5,1227,1,4,175,1,15,0.19786096256684493,110,63,0.5727272727272728,0.8333333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,MALICIOUS_CODE,0.025612158739093723,EI_EXPOSE_REP2,18,2,2,0.012435793457691267,8.110300081103001E-4,5.406866720735334E-4,-1.0,0.16483516483516483,0.011472044439077407,0.37730870712401055,0.20296725198735363,-0.5934065934065934,0.0053475935828877,0.03630734590486912,0.20296725198735363,-0.9565217391304348,-1.0,8,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,382,38,2,422,0,344,0,0.06144717613805637,0,4265,0,219,101,0,4585,4046,0.03370907870792578,2612,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7236,25862,236,4860,open
7236,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/ParseException.java,360,true,41,5,1227,1,6,175,10,15,0.6256684491978609,110,63,0.5727272727272728,0.6585365853658537,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,PERFORMANCE,0.0019701660568533634,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.012435793457691267,8.110300081103001E-4,2.703433360367667E-4,-1.0,0.2857142857142857,0.011337868480725623,0.3391304347826087,0.18702023471943788,-0.2857142857142857,0.0059104981705600905,0.06079369546861807,0.18702023471943788,-0.9565217391304348,-1.0,8,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,382,38,2,422,0,344,0,0.06144717613805637,0,4265,0,219,101,0,4585,4046,0.03370907870792578,2612,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7236,25862,236,4860,open
15241,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/QueryParser.java,1269,true,61,28,1227,5,6,175,18,15,0.28897849462365593,624,86,0.13782051282051283,0.5308743169398907,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,BAD_PRACTICE,0.02645651562060231,NM_METHOD_NAMING_CONVENTION,16,2,1,0.012435793457691267,0.0024330900243309003,2.703433360367667E-4,-1.0,0.06382978723404255,0.0014938886373924852,0.15130434782608695,0.3534370427663847,-0.8297872340425532,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.9565217391304348,-1.0,12,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,80,33,2,115,0,47,0,0.007314551548458841,0,4265,0,219,101,0,4585,4046,0.03370907870792578,1080,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5704,25862,236,4860,open
15241,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/QueryParser.java,1269,true,29,28,1227,5,6,175,6,15,0.1303763440860215,624,86,0.13782051282051283,0.49238171611868486,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,BAD_PRACTICE,0.02645651562060231,NM_METHOD_NAMING_CONVENTION,16,2,1,0.012435793457691267,0.0024330900243309003,2.703433360367667E-4,-1.0,0.06382978723404255,0.0014938886373924852,0.15130434782608695,0.3534370427663847,-0.8297872340425532,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.9565217391304348,-1.0,12,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,80,33,2,115,0,47,0,0.007314551548458841,0,4265,0,219,101,0,4585,4046,0.03370907870792578,1080,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5704,25862,236,4860,open
15241,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/QueryParser.java,1269,true,34,28,1227,5,6,175,8,15,0.16801075268817203,624,86,0.13782051282051283,0.4908722109533469,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,BAD_PRACTICE,0.02645651562060231,NM_METHOD_NAMING_CONVENTION,16,2,1,0.012435793457691267,0.0024330900243309003,2.703433360367667E-4,-1.0,0.06382978723404255,0.0014938886373924852,0.15130434782608695,0.3534370427663847,-0.8297872340425532,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.9565217391304348,-1.0,12,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,80,33,2,115,0,47,0,0.007314551548458841,0,4265,0,219,101,0,4585,4046,0.03370907870792578,1080,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5704,25862,236,4860,open
15241,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/QueryParser.java,1269,true,47,28,1227,5,5,175,25,15,0.22446236559139784,624,86,0.13782051282051283,0.532783326096396,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,BAD_PRACTICE,0.02645651562060231,NM_METHOD_NAMING_CONVENTION,16,2,1,0.012435793457691267,0.0024330900243309003,2.703433360367667E-4,-1.0,0.06382978723404255,0.0014938886373924852,0.15130434782608695,0.3534370427663847,-0.8297872340425532,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.9565217391304348,-1.0,12,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,80,33,2,115,0,47,0,0.007314551548458841,0,4265,0,219,101,0,4585,4046,0.03370907870792578,1080,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5704,25862,236,4860,open
15241,org/apache/lucene/queryparser/classic,org/apache/lucene/queryparser/classic/QueryParser.java,1269,true,8,28,1227,5,3,175,3,15,0.7137096774193549,624,86,0.13782051282051283,0.625,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,BAD_PRACTICE,0.02645651562060231,NM_METHOD_NAMING_CONVENTION,16,2,2,0.012435793457691267,0.0024330900243309003,5.406866720735334E-4,-1.0,0.06382978723404255,0.0014938886373924852,0.15130434782608695,0.3534370427663847,-0.8297872340425532,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.9565217391304348,-1.0,12,10617,1269,15241,20,0.0,0,2,18,22,9.87541397081599E-4,80,33,2,115,0,47,0,0.007314551548458841,0,4265,0,219,101,0,4585,4046,0.03370907870792578,1080,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5704,25862,236,4860,open
