F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-ExecRow,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Class[],F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-final,F17-static,F17-NA,F17-final-final,F2-ResultSet,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Integer,F2-StringBuffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-DataDictionaryImpl,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-org.apache.derby.impl.tools.ij.TokenMgrError,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.Boolean,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.StringBuffer,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-indexName,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-EmbeddedBaseDataSource,F8-DRDAServerStarter,F8-DDdependableFinder,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-ClientBaseDataSourceRoot,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-RealTableScanStatistics,F8-NA,F8-MeteredStream,F8-ByteArray,F8-StatementKey,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-rowResult,F11-DS_GET_CONN_TYPES,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-serialVersionUID,F11-portingOnly,F11-out,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
851,org/apache/derby/iapi/services/loader,org/apache/derby/iapi/services/loader/ClassInspector.java,223,true,17,26,575,1,12,66,5,9,0.8978211870773855,764,371,0.4856020942408377,0.8823529411764706,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,STYLE,0.028686868686868688,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.0010964912280701754,0.0010964912280701754,3.654970760233918E-4,-1.0,0.0,0.0,0.027436140018921477,0.1290974944245563,-1.0,0.00808080808080808,0.0036363636363636364,0.1290974944245563,-1.0,-1.0,32,7546,3429,8134,0,0.0,0,0,0,0,0.0,267,50,1,318,0,217,0,0.13895529738362156,0,359,0,69,19,0,447,290,0.022735958487109,126,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,713,8135,126,713,open
851,org/apache/derby/iapi/services/loader,org/apache/derby/iapi/services/loader/ClassInspector.java,223,true,9,26,575,1,12,66,2,9,0.43425995492111197,764,371,0.4856020942408377,0.6666666666666666,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,STYLE,0.028686868686868688,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.0010964912280701754,0.0010964912280701754,3.654970760233918E-4,-1.0,0.0,0.0,0.027436140018921477,0.1290974944245563,-1.0,0.00808080808080808,0.0036363636363636364,0.1290974944245563,-1.0,-1.0,32,7546,3429,8134,0,0.0,0,0,0,0,0.0,267,50,1,318,0,217,0,0.13895529738362156,0,359,0,69,19,0,447,290,0.022735958487109,126,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,713,8135,126,713,open
7482,org/apache/derby/iapi/services/locks,org/apache/derby/iapi/services/locks/ShExLockable.java,2986,true,7,6,122,1,0,36,2,10,0.9203539823008849,77,13,0.16883116883116883,1.0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PERFORMANCE,0.08202020202020202,DM_NUMBER_CTOR,18,2,1,3.654970760233918E-4,3.654970760233918E-4,3.654970760233918E-4,-1.0,0.32019704433497537,0.014511393142274748,0.19427402862985685,0.1465201652531058,-0.35960591133004927,0.0032323232323232323,0.03515151515151515,0.1465201652531058,-1.0,-1.0,7,7547,3429,8135,0,0.0,0,0,0,0,0.0,17,9,15,41,0,8,0,0.0020606383198376287,0,172,0,62,56,0,290,110,0.07598321969525938,126,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,713,8135,105,692,open
7079,org/apache/derby/iapi/services/memory,org/apache/derby/iapi/services/memory/LowMemory.java,2855,true,0,2,32,1,12,2,1,1,0.7779310344827586,57,71,1.2456140350877194,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MT_CORRECTNESS,0.03393939393939394,IS2_INCONSISTENT_SYNC,17,2,0,3.654970760233918E-4,3.654970760233918E-4,0.0,0.0,0.09523809523809523,0.005744520030234315,0.14906832298136646,0.0834179922756752,-0.8095238095238095,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-1.0,-1.0,2,6491,2855,7079,0,0.0,0,0,0,0,0.0,121,0,0,121,0,121,0,0.5036945812807881,0,121,0,0,0,0,121,121,0.5036945812807881,1574,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2162,8135,1574,2162,open
5517,org/apache/derby/iapi/services/property,org/apache/derby/iapi/services/property/PropertyUtil.java,2490,true,7,30,313,1,0,51,4,5,0.7215743440233237,435,100,0.22988505747126436,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,STYLE,0.03636363636363636,BC_UNCONFIRMED_CAST,20,3,1,0.001827485380116959,0.0014619883040935672,3.654970760233918E-4,-1.0,0.022222222222222223,5.432098765432099E-4,0.027436140018921477,0.1290974944245563,-0.9555555555555556,0.00808080808080808,0.0036363636363636364,0.1290974944245563,-1.0,-1.0,16,7547,3429,8135,0,0.0,0,0,0,0,0.0,44,5,0,49,0,39,0,0.041427120536793,0,109,0,32,128,0,269,77,0.009866459083176756,151,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,738,8135,151,738,open
5517,org/apache/derby/iapi/services/property,org/apache/derby/iapi/services/property/PropertyUtil.java,2490,true,12,30,313,1,0,51,3,5,0.7551020408163265,435,100,0.22988505747126436,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,STYLE,0.03636363636363636,BC_UNCONFIRMED_CAST,20,3,1,0.001827485380116959,0.0014619883040935672,3.654970760233918E-4,-1.0,0.022222222222222223,5.432098765432099E-4,0.027436140018921477,0.1290974944245563,-0.9555555555555556,0.00808080808080808,0.0036363636363636364,0.1290974944245563,-1.0,-1.0,16,7547,3429,8135,0,0.0,0,0,0,0,0.0,44,5,0,49,0,39,0,0.041427120536793,0,109,0,32,128,0,269,77,0.009866459083176756,151,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,738,8135,151,738,open
5517,org/apache/derby/iapi/services/property,org/apache/derby/iapi/services/property/PropertyUtil.java,2490,true,14,30,313,1,0,51,5,5,0.4650145772594752,435,100,0.22988505747126436,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,STYLE,0.020606060606060607,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.001827485380116959,0.0014619883040935672,3.654970760233918E-4,-1.0,0.0784313725490196,0.0018069973087274124,0.027436140018921477,0.1290974944245563,-0.8431372549019608,0.00808080808080808,0.0036363636363636364,0.1290974944245563,-1.0,-1.0,16,7546,3429,8134,0,0.0,0,0,0,0,0.0,44,5,0,49,0,39,0,0.041427120536793,0,109,0,32,128,0,269,77,0.009866459083176756,151,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,738,8135,151,738,open
5517,org/apache/derby/iapi/services/property,org/apache/derby/iapi/services/property/PropertyUtil.java,2490,true,6,30,313,1,0,51,2,5,0.20699708454810495,435,100,0.22988505747126436,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,STYLE,0.020606060606060607,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.001827485380116959,0.0014619883040935672,3.654970760233918E-4,-1.0,0.0784313725490196,0.0018069973087274124,0.027436140018921477,0.1290974944245563,-0.8431372549019608,0.00808080808080808,0.0036363636363636364,0.1290974944245563,-1.0,-1.0,16,7546,3429,8134,0,0.0,0,0,0,0,0.0,44,5,0,49,0,39,0,0.041427120536793,0,109,0,32,128,0,269,77,0.009866459083176756,151,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,738,8135,151,738,open
8134,org/apache/derby/iapi/services/property,org/apache/derby/iapi/services/property/PropertyValidation.java,3429,true,18,6,313,1,0,51,9,5,0.5157232704402516,117,15,0.1282051282051282,1.0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,STYLE,0.03636363636363636,BC_UNCONFIRMED_CAST,20,3,1,0.001827485380116959,3.654970760233918E-4,3.654970760233918E-4,-1.0,0.022222222222222223,5.432098765432099E-4,0.027436140018921477,0.1290974944245563,-0.9555555555555556,0.00808080808080808,0.0036363636363636364,0.1290974944245563,-1.0,-1.0,8,7547,3429,8135,0,0.0,0,0,0,0,0.0,14,0,0,14,0,14,0,4.1861021408922376E-5,0,109,0,32,128,0,269,77,0.009866459083176756,302,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,889,8135,151,738,open
756,org/apache/derby/iapi/sql/compile,org/apache/derby/iapi/sql/compile/OptimizerPlan.java,186,true,0,6,856,6,10,336,1,30,0.8112244897959183,260,66,0.25384615384615383,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,BAD_PRACTICE,0.00808080808080808,HE_INHERITS_EQUALS_USE_HASHCODE,16,2,0,0.0014619883040935672,0.0014619883040935672,0.0,0.0,0.05,0.0013970588235294118,0.00963855421686747,0.004380456387733975,-0.9,0.0016161616161616162,0.0,0.004380456387733975,-1.0,-1.0,3,168,186,756,87,0.0,0,0,87,87,0.044450806619107455,37,31,0,68,0,6,0,0.35910518053375196,0,634,0,148,128,0,910,486,0.09332314812811339,130,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717,8135,4,591,open
756,org/apache/derby/iapi/sql/compile,org/apache/derby/iapi/sql/compile/OptimizerPlan.java,186,true,0,6,856,6,0,336,1,30,0.5357142857142857,260,66,0.25384615384615383,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,BAD_PRACTICE,0.0024242424242424242,HE_EQUALS_USE_HASHCODE,14,1,2,0.0014619883040935672,0.0014619883040935672,7.309941520467836E-4,-1.0,0.16666666666666666,0.004084967320261438,0.00963855421686747,0.004380456387733975,-0.6666666666666666,0.0016161616161616162,0.0,0.004380456387733975,-1.0,-1.0,3,168,186,756,87,0.0,0,0,87,87,0.044450806619107455,37,31,0,68,0,6,0,0.35910518053375196,0,634,0,148,128,0,910,486,0.09332314812811339,130,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717,8135,4,591,open
756,org/apache/derby/iapi/sql/compile,org/apache/derby/iapi/sql/compile/OptimizerPlan.java,186,true,0,6,856,6,0,336,1,30,0.7780612244897959,260,66,0.25384615384615383,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,BAD_PRACTICE,0.0024242424242424242,HE_EQUALS_USE_HASHCODE,16,2,2,0.0014619883040935672,0.0014619883040935672,7.309941520467836E-4,-1.0,0.16666666666666666,0.004084967320261438,0.00963855421686747,0.004380456387733975,-0.6666666666666666,0.0016161616161616162,0.0,0.004380456387733975,-1.0,-1.0,3,168,186,756,87,0.0,0,0,87,87,0.044450806619107455,37,31,0,68,0,6,0,0.35910518053375196,0,634,0,148,128,0,910,486,0.09332314812811339,130,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717,8135,4,591,open
