F72,F54,F53,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Boolean,F16-Object,F16-void,F16-Process,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-File,F16-Map<URL Location>,F16-DateFormat,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F7--,F7-/,F7-++,F7-+=,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F2-AbstractFileSetTest,F2-Process,F2-Document,F2-Thread,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-BufferedReader,F2-System,F2-MockProject,F2-OutputStream,F2-File,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-java.lang.Long,F6-org.apache.tools.ant.taskdefs.FileResource,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-protected,F13-public,F18-private,F18-public,F14-static-final,F14-static,F1-delete,F1-close,F1-next,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-resolveFile,F1-put,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.text.DateFormat,F9-srcDir,F9-anonymousSchema,F9-failOnError,F9-ignoreSystemclasses,F9-uname,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-out,F9-className,F9-nowarn,F9-port,F9-buildfile,F9-length,F9-dir,F9-env,F10-true,F19-abstract,F19-interface,F15-private,F15-protected,F15-public,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-Length,F8-GenerateKey,F8-Get,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-Resource,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-ReferenceChecker,F8-AbstractFileSet,F8-FixCRLF,F8-AntTypeDefinition,F8-EmailTask,F8-Javac,F11-msg,F11-nested,F11-refid,F11-WEBLOGIC_DEPLOY_CLASS_NAME,F11-classname,F11-FILE_UTILS,F11-method,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F85,F73,F84,F146,F147,category
13494,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/Get.java,5101,true,3,19,23315,6,6,3202,1,399,0.3156324582338902,488,263,0.5389344262295082,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,BAD_PRACTICE,0.04963384865744508,NM_CONFUSING,19,3,0,0.30874097834803527,0.00400962309542903,4.0096230954290296E-4,0.5,0.04918032786885246,0.0018704649287825852,0.16470588235294117,0.2136282264283817,-0.9016393442622951,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.625974025974026,-0.6,110,12921,5101,13494,275,0.10588235294117647,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,1190,707,257,2154,652,0.003022955953519825,545,1,483,8,0.11278463014456494,18,76852,9,53381,6675,7,136908,23471,0.0774373428932122,277020,178677,28,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,600,1,13497,3,575,574,close
13494,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/Get.java,5101,true,26,19,23315,6,12,3202,10,399,0.3496420047732697,488,263,0.5389344262295082,0.9230769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,BAD_PRACTICE,0.06427990235964198,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.30874097834803527,0.00400962309542903,8.019246190858059E-4,-1.0,0.06329113924050633,0.002371414837365807,0.16470588235294117,0.2136282264283817,-0.8734177215189873,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.625974025974026,-0.6,10,1048,1561,1621,275,0.10588235294117647,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,1190,707,257,2154,652,0.003022955953519825,545,1,483,8,0.11278463014456494,18,76852,9,53381,6675,7,136908,23471,0.0774373428932122,277020,178677,28,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,600,1,13497,3,575,574,open
13494,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/Get.java,5101,true,0,19,23315,6,0,3202,1,399,0.8078758949880668,488,263,0.5389344262295082,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,I18N,0.13506916192026036,DM_DEFAULT_ENCODING,19,1,1,0.30874097834803527,0.00400962309542903,8.019246190858059E-4,-1.0,0.18072289156626506,0.07403106401509653,0.1631578947368421,0.0018835809514521284,-0.6385542168674698,0.0,0.025223759153783564,0.0018835809514521284,-0.625974025974026,-0.6,100,10696,4417,11269,275,0.10588235294117647,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,1190,707,257,2154,652,0.003022955953519825,545,1,483,8,0.11278463014456494,18,76852,9,53381,6675,7,136908,23471,0.0774373428932122,277020,178677,28,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,600,1,13497,3,575,574,open
13494,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/Get.java,5101,true,0,19,23315,6,0,3202,1,399,0.9952267303102625,488,263,0.5389344262295082,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,BAD_PRACTICE,0.06427990235964198,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.30874097834803527,0.00400962309542903,8.019246190858059E-4,-1.0,0.06329113924050633,0.002371414837365807,0.16470588235294117,0.2136282264283817,-0.8734177215189873,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.625974025974026,-0.6,110,12921,5101,13494,275,0.10588235294117647,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,1190,707,257,2154,652,0.003022955953519825,545,1,483,8,0.11278463014456494,18,76852,9,53381,6675,7,136908,23471,0.0774373428932122,277020,178677,28,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,600,1,13497,3,575,574,open
13494,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/Get.java,5101,true,0,19,23315,6,0,3202,1,399,0.9415274463007159,488,263,0.5389344262295082,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,BAD_PRACTICE,0.06427990235964198,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.30874097834803527,0.00400962309542903,8.019246190858059E-4,-1.0,0.06329113924050633,0.002371414837365807,0.16470588235294117,0.2136282264283817,-0.8734177215189873,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.625974025974026,-0.6,110,12921,5101,13494,275,0.10588235294117647,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,1190,707,257,2154,652,0.003022955953519825,545,1,483,8,0.11278463014456494,18,76852,9,53381,6675,7,136908,23471,0.0774373428932122,277020,178677,28,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,600,1,13497,3,575,574,open
13033,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/GetTest.java,4850,true,3,12,23315,1,4,3202,1,399,0.49333333333333335,40,19,0.475,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,1,CORRECTNESS,0.06834825061025224,IJU_TEARDOWN_NO_SUPER,7,2,1,0.30874097834803527,8.019246190858059E-4,8.019246190858059E-4,-1.0,0.7619047619047619,0.015117157974300834,0.6517857142857143,0.342328337585034,0.5238095238095238,0.0,0.059397884458909686,0.342328337585034,-0.625974025974026,-1.0,18,12460,4850,13033,275,0.0,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,143,5,12,160,652,0.003022955953519825,545,0,138,0,0.034438488804419576,0,76852,0,53381,6675,0,136908,23471,0.0774373428932122,277020,178677,42,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,614,1,13497,3,575,574,open
3772,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/GzipTest.java,2678,true,3,10,23315,1,4,3202,1,399,0.9736842105263158,43,19,0.4418604651162791,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,1,CORRECTNESS,0.06834825061025224,IJU_TEARDOWN_NO_SUPER,7,2,1,0.30874097834803527,8.019246190858059E-4,8.019246190858059E-4,1.0,0.7619047619047619,0.015117157974300834,0.6517857142857143,0.342328337585034,0.5238095238095238,0.0,0.059397884458909686,0.342328337585034,-0.625974025974026,1.0,19,12460,4850,13033,275,0.0,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,25,116,1,142,652,0.003022955953519825,545,0,-91,0,0.011454710738455463,0,76852,0,53381,6675,0,136908,23471,0.0774373428932122,277020,178677,3078,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,3653,1,13497,3,575,574,close
5511,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ImportTask.java,3281,true,20,14,23315,1,16,3202,7,399,0.8908045977011494,214,100,0.4672897196261682,0.7,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,1,PERFORMANCE,0.0024410089503661514,DMI_BLOCKING_METHODS_ON_URL,16,1,1,0.30874097834803527,8.019246190858059E-4,8.019246190858059E-4,-1.0,0.0,0.0,0.043478260869565216,0.013935269831749463,-1.0,0.0,0.005695687550854353,0.013935269831749463,-0.625974025974026,-1.0,0,7,0,580,275,0.4339622641509434,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,200,151,14,365,652,0.003022955953519825,545,4,49,37,0.14210967487420134,46,76852,5,53381,6675,33,136908,23471,0.0774373428932122,277020,178677,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,580,1,13497,3,575,574,open
8078,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ImportTest.java,4003,true,22,15,23315,1,8,3202,4,399,0.7848837209302325,130,22,0.16923076923076924,0.20454545454545456,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,3,STYLE,0.03742880390561432,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,2,0.30874097834803527,0.0024057738572574178,0.0016038492381716118,0.0,0.021739130434782608,7.333289876800729E-4,0.15135135135135136,0.21152525749282464,-0.9565217391304348,0.0016273393002441008,0.043938161106590726,0.21152525749282464,-0.625974025974026,-0.3333333333333333,7,5549,3534,6122,275,0.0,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,66,204,1,271,652,0.003022955953519825,545,0,-138,0,0.06317733098694409,0,76852,0,53381,6675,0,136908,23471,0.0774373428932122,277020,178677,3078,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,3653,1,13497,3,575,574,close
8078,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ImportTest.java,4003,true,2,15,23315,1,4,3202,1,399,0.23837209302325582,130,22,0.16923076923076924,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,3,CORRECTNESS,0.06834825061025224,IJU_TEARDOWN_NO_SUPER,7,2,1,0.30874097834803527,0.0024057738572574178,8.019246190858059E-4,-1.0,0.7619047619047619,0.015117157974300834,0.6517857142857143,0.342328337585034,0.5238095238095238,0.0,0.059397884458909686,0.342328337585034,-0.625974025974026,-0.3333333333333333,19,7505,4003,8078,275,0.0,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,66,204,1,271,652,0.003022955953519825,545,0,-138,0,0.06317733098694409,0,76852,0,53381,6675,0,136908,23471,0.0774373428932122,277020,178677,3078,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,3653,1,13497,3,575,574,open
8078,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ImportTest.java,4003,true,22,15,23315,1,12,3202,4,399,0.9244186046511628,130,22,0.16923076923076924,0.9090909090909091,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,3,BAD_PRACTICE,0.06427990235964198,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.30874097834803527,0.0024057738572574178,0.0016038492381716118,0.0,0.06329113924050633,0.002371414837365807,0.16470588235294117,0.2136282264283817,-0.8734177215189873,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.625974025974026,-0.3333333333333333,5,5055,3311,5628,275,0.0,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,66,204,1,271,652,0.003022955953519825,545,0,-138,0,0.06317733098694409,0,76852,0,53381,6675,0,136908,23471,0.0774373428932122,277020,178677,3078,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,3653,1,13497,3,575,574,open
3772,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/InitializeClassTest.java,2678,true,10,4,23315,1,8,3202,3,399,0.8125,32,23,0.71875,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,3,I18N,0.13506916192026036,DM_DEFAULT_ENCODING,19,1,1,0.30874097834803527,0.0024057738572574178,8.019246190858059E-4,-1.0,0.18072289156626506,0.07403106401509653,0.1631578947368421,0.0018835809514521284,-0.6385542168674698,0.0,0.025223759153783564,0.0018835809514521284,-0.625974025974026,-1.0,12,9910,4362,10483,275,0.0,20,20,255,315,18763,583,474460,0.010247630128854952,98343,31,0.07675159766546463,38,102,102,1,205,652,0.003022955953519825,545,0,0,0,0.08800126307339544,0,76852,0,53381,6675,0,136908,23471,0.0774373428932122,277020,178677,3078,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,3653,1,13497,3,575,574,open
