F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArtifactResolutionException,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-Prerequisites,F16-void,F16-boolean,F16-ReportSet,F16-Repository,F16-String,F16-Date,F16-ConfigurationContainer,F16-PluginConfiguration,F16-Model,F16-Settings,F3-NA,F3-Class,F3-Integer,F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-ArrayList<Artifact>,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-CompletionService<ProjectSegment>,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-String[],F3-Artifact,F3-TaskSegment,F3-CLIManager.LOG_FILE,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<String>,F17-static,F17-NA,F2-LifecycleMappingsXpp3Reader,F2-NA,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Arrays,F2-StringTokenizer,F2-Short,F2-List<Exception>,F2-HashMap<String Artifact>,F2-MavenXpp3Reader,F2-String,F2-Iterator,F2-Collections,F2-Double,F2-ArtifactTransferEvent,F2-Long,F2-Float,F2-List,F2-File,F6-org.apache.maven.plugin.DefaultRepositoryRequest,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-org.apache.maven.lifecycle.internal.Plugin,F6-org.apache.maven.lifecycle.internal.ThreadOutputMuxer,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-java.lang.Integer,F6-org.apache.maven.model.io.xpp3.ConfigurationContainer,F6-java.io.File,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-java.util.Date,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F6-org.apache.maven.plugin.lifecycle.io.xpp3.XmlPullParserException,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-intValue,F1-getBasedir,F1-getPluginRepositories,F1-longValue,F1-get,F1-equals,F1-floatValue,F1-charAt,F1-getTouchfile,F1-getDependencies,F1-getName,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-artifacts,F9-start,F9-buildStartTime,F9-username,F9-dependency,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-originatingArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Exception,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-int,F4-String,F4-Build,F4-short,F4-Iterator,F4-byte,F8-CacheRecord,F8-Dependency,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-MetadataResolutionResult,F8-Authentication,F8-DefaultProjectBuilderConfiguration,F8-NA,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-handyande@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-bentmann@apache.org,F71-pgier@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
1364,org/apache/maven/configuration,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,108,true,24,6,172,4,8,39,2,11,0.8175675675675675,96,21,0.21875,0.9166666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,STYLE,0.06798516687268233,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00663716814159292,0.00663716814159292,0.0011061946902654867,-1.0,0.03636363636363636,0.001668634395907123,0.05778894472361809,0.4931046897048161,-0.6,0.007416563658838072,0.022249690976514216,0.4931046897048161,-0.3333333333333333,-0.3333333333333333,1,115,108,1364,40,0.0847457627118644,0,0,40,40,0.0865643982838452,10,0,0,10,0,10,10,0.0847457627118644,10,223,0,0,0,10,223,223,0.24820277195655086,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1280,10178,32,1280,open
1364,org/apache/maven/configuration,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,108,true,0,6,172,4,14,39,1,11,0.6554054054054054,96,21,0.21875,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,PERFORMANCE,0.029666254635352288,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00663716814159292,0.00663716814159292,0.0,0.0,0.625,0.02130681818181818,0.15384615384615385,0.38838696062771794,0.4166666666666667,0.007416563658838072,0.03584672435105068,0.38838696062771794,-0.3333333333333333,-0.3333333333333333,1,115,108,1364,40,0.0847457627118644,0,0,40,40,0.0865643982838452,10,0,0,10,0,10,10,0.0847457627118644,10,223,0,0,0,10,223,223,0.24820277195655086,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1280,10178,32,1280,close
1364,org/apache/maven/configuration,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,108,true,0,6,172,4,12,39,1,11,0.7432432432432432,96,21,0.21875,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,PERFORMANCE,0.029666254635352288,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00663716814159292,0.00663716814159292,0.0,0.0,0.625,0.02130681818181818,0.15384615384615385,0.38838696062771794,0.4166666666666667,0.007416563658838072,0.03584672435105068,0.38838696062771794,-0.3333333333333333,-0.3333333333333333,1,115,108,1364,40,0.0847457627118644,0,0,40,40,0.0865643982838452,10,0,0,10,0,10,10,0.0847457627118644,10,223,0,0,0,10,223,223,0.24820277195655086,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1280,10178,32,1280,close
1364,org/apache/maven/configuration,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,108,true,0,6,172,4,8,39,1,11,0.581081081081081,96,21,0.21875,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,CORRECTNESS,0.006180469715698393,UWF_UNWRITTEN_FIELD,12,2,0,0.00663716814159292,0.00663716814159292,0.0,0.0,0.0,0.0,0.3333333333333333,0.06349206349206349,-1.0,0.0012360939431396785,0.003708281829419036,0.06349206349206349,-0.3333333333333333,-0.3333333333333333,1,115,108,1364,40,0.0847457627118644,0,0,40,40,0.0865643982838452,10,0,0,10,0,10,10,0.0847457627118644,10,223,0,0,0,10,223,223,0.24820277195655086,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1280,10178,32,1280,open
1414,org/apache/maven/execution,org/apache/maven/execution/DefaultMavenExecutionRequest.java,129,true,3,103,1180,1,8,361,1,21,0.2520852641334569,811,44,0.05425400739827373,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,MALICIOUS_CODE,0.007416563658838072,EI_EXPOSE_REP,18,2,1,0.00663716814159292,0.0022123893805309734,0.0011061946902654867,-1.0,0.0,0.0,0.06666666666666667,0.12634920634920635,-0.8333333333333334,0.0,0.0012360939431396785,0.12634920634920635,-0.3333333333333333,-1.0,102,5408,1910,6657,18,0.0,0,5,13,23,0.03976190476190476,887,378,81,1346,0,509,0,0.1496267021109442,0,2727,0,1456,105,0,4288,1271,0.162477022424482,122,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1370,10178,16,1264,open
1414,org/apache/maven/execution,org/apache/maven/execution/DefaultMavenExecutionRequest.java,129,true,4,103,1180,1,8,361,1,21,0.3818350324374421,811,44,0.05425400739827373,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,MALICIOUS_CODE,0.00865265760197775,EI_EXPOSE_REP2,18,2,1,0.00663716814159292,0.0022123893805309734,0.0011061946902654867,-1.0,0.0,0.0,0.06666666666666667,0.12634920634920635,-0.8571428571428571,0.0,0.0012360939431396785,0.12634920634920635,-0.3333333333333333,-1.0,102,5408,1910,6657,18,0.0,0,5,13,23,0.03976190476190476,887,378,81,1346,0,509,0,0.1496267021109442,0,2727,0,1456,105,0,4288,1271,0.162477022424482,122,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1370,10178,16,1264,open
1414,org/apache/maven/execution,org/apache/maven/execution/MavenSession.java,129,true,3,41,1180,1,8,361,2,21,0.9269521410579346,287,43,0.14982578397212543,0.6666666666666666,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,PERFORMANCE,0.14956736711990112,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.00663716814159292,0.0011061946902654867,0.0011061946902654867,1.0,0.024793388429752067,0.0021980614836294094,0.15384615384615385,0.38838696062771794,-0.9504132231404959,0.007416563658838072,0.03584672435105068,0.38838696062771794,-0.3333333333333333,1.0,14,1009,541,2258,18,0.0,0,5,13,23,0.03976190476190476,401,323,13,737,0,78,0,0.1847908751773155,0,2727,0,1456,105,0,4288,1271,0.162477022424482,166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1414,10178,16,1264,close
1978,org/apache/maven/execution,org/apache/maven/execution/SettingsAdapter.java,486,true,0,11,1180,1,4,361,1,21,0.3937007874015748,76,31,0.40789473684210525,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,3,BAD_PRACTICE,0.11248454882571075,SE_NO_SERIALVERSIONID,19,3,0,0.00663716814159292,0.00331858407079646,0.0,0.0,0.04395604395604396,0.003001707868269878,0.1402439024390244,0.17284173989156812,-0.9120879120879121,0.009888751545117428,0.027194066749072928,0.17284173989156812,-0.3333333333333333,-0.3333333333333333,2,729,486,1978,18,0.0,0,5,13,23,0.03976190476190476,93,1,0,94,0,92,0,0.24247038917089678,0,2727,0,1456,105,0,4288,1271,0.162477022424482,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1439,10178,16,1264,close
1575,org/apache/maven/lifecycle,org/apache/maven/lifecycle/DefaultLifecycles.java,267,true,0,6,756,1,4,121,1,21,0.3262411347517731,82,36,0.43902439024390244,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,2,MALICIOUS_CODE,0.0012360939431396785,MS_MUTABLE_ARRAY,16,1,0,0.014380530973451327,0.0022123893805309734,0.0,0.0,0.0,0.0,0.06666666666666667,0.12634920634920635,-1.0,0.0,0.0012360939431396785,0.12634920634920635,-0.6923076923076923,0.0,7,304,262,1553,24,0.0,0,0,24,24,0.011661807580174927,148,67,1,216,0,81,0,0.16597400161524395,0,5480,0,5613,1782,0,12875,-133,0.09921053006641148,131,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1379,10178,75,1323,open
1575,org/apache/maven/lifecycle,org/apache/maven/lifecycle/DefaultLifecycles.java,267,true,10,6,756,1,8,121,7,21,0.6099290780141844,82,36,0.43902439024390244,0.5444444444444445,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,2,BAD_PRACTICE,0.003708281829419036,NM_CONFUSING,19,3,0,0.014380530973451327,0.0022123893805309734,5.530973451327434E-4,0.5,0.3333333333333333,0.015873015873015876,0.1402439024390244,0.17284173989156812,-0.3333333333333333,0.009888751545117428,0.027194066749072928,0.17284173989156812,-0.6923076923076923,0.0,8,326,267,1575,24,0.0,0,0,24,24,0.011661807580174927,148,67,1,216,0,81,0,0.16597400161524395,0,5480,0,5613,1782,0,12875,-133,0.09921053006641148,131,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1379,10178,75,1323,close
1575,org/apache/maven/lifecycle,org/apache/maven/lifecycle/DefaultLifecyclesTest.java,267,true,7,3,756,1,8,121,5,21,0.864406779661017,32,17,0.53125,0.2857142857142857,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,1,STYLE,0.06798516687268233,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.014380530973451327,0.0011061946902654867,0.0011061946902654867,-1.0,0.03636363636363636,0.001668634395907123,0.05778894472361809,0.4931046897048161,-0.6,0.007416563658838072,0.022249690976514216,0.4931046897048161,-0.6923076923076923,-1.0,1,326,267,1575,24,0.0,0,0,24,24,0.011661807580174927,0,15,0,15,0,-15,0,0.03355704697986577,0,5480,0,5613,1782,0,12875,-133,0.09921053006641148,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1540,10178,75,1323,open
1540,org/apache/maven/lifecycle,org/apache/maven/lifecycle/DefaultSchedulesTest.java,257,true,12,3,756,1,8,121,7,21,0.7868852459016393,33,19,0.5757575757575758,0.16666666666666666,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,1,STYLE,0.06798516687268233,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.014380530973451327,0.0011061946902654867,0.0011061946902654867,1.0,0.03636363636363636,0.001668634395907123,0.05778894472361809,0.4931046897048161,-0.6,0.007416563658838072,0.022249690976514216,0.4931046897048161,-0.6923076923076923,1.0,1,291,257,1540,24,0.0,0,0,24,24,0.011661807580174927,17,0,0,17,0,17,0,0.20481927710843373,0,5480,0,5613,1782,0,12875,-133,0.09921053006641148,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1536,10178,75,1323,close
2689,org/apache/maven/project,org/apache/maven/project/MavenProject.java,611,true,0,178,4916,1,6,684,1,65,0.041837198726693954,1617,224,0.13852813852813853,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,44,15,BAD_PRACTICE,0.011124845488257108,SE_BAD_FIELD,19,3,0,0.048672566371681415,0.016592920353982302,0.0,0.0,0.6666666666666666,0.015873015873015876,0.1402439024390244,0.17284173989156812,0.5555555555555556,0.009888751545117428,0.027194066749072928,0.17284173989156812,-0.6818181818181818,-0.2,270,8531,2335,9780,313,0.28888888888888886,22,7,306,342,0.02730205201861177,3543,1426,313,5282,3,2117,19,0.12794004435290227,42,21247,20,9948,1739,16,32934,11299,0.08703658130768424,24,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1272,164,23,1271,close
1547,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/BuildLogItem.java,260,true,0,10,2743,2,8,287,1,62,0.740909090909091,160,23,0.14375,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,34,1,PERFORMANCE,0.00865265760197775,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.03761061946902655,0.0011061946902654867,0.0,0.0,0.42857142857142855,0.022263450834879402,0.15384615384615385,0.38838696062771794,0.2857142857142857,0.007416563658838072,0.03584672435105068,0.38838696062771794,0.11764705882352941,1.0,3,298,260,1547,37,0.0,1,11,26,49,0.01829587548578506,15,11,0,26,0,4,0,0.012196557742491815,0,3202,0,574,47,0,3823,2628,0.03318369905972209,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,16,1264,close
